"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9"
"Cit_5.5",0.00137970825630266,0.00191092288306588,0.00122407827206911,0.0026219421249601,0.000406399577896506,0.000647026886639122,0.00256383259696569,0.00132085830134691,0.000836829369735139
"Cit_6.5",0.0108227714700538,0.0164874893921723,0.0074026895605152,0.0157587652053979,0.00198745087574069,0.00344482338246415,0.0178138744914821,0.00907429825242165,0.00324342302986133
"Fum_0.0",0.282603861201675,0.187056698310624,0.277233237354248,0.215751613751264,0.498653038808983,0.499973059033128,0.198644056327112,0.30157899054257,0.442169308547911
"Fum_1.0",0.0307079458934288,0.0257233139627757,0.0287904132954079,0.022806277679687,0.036232520598676,0.0300626058095558,0.0257560718164408,0.0269446552388366,0.0287031016522719
"Fum_1.1",0.101743696169469,0.0750991937209327,0.0853842402221675,0.0672543523508922,0.111535663758669,0.100031454597191,0.0897377537232541,0.0172582272442762,0.112687238149852
"Fum_2.1",0.0819988116137737,0.0922166939490145,0.0875296986586768,0.0860198194975138,0.0567441547491254,0.0612220681671686,0.0942596042885108,0.0870241620125398,0.0457609590000051
"Fum_2.2",0.176592945241007,0.150878774949071,0.145932272417918,0.123997331185256,0.14143232083325,0.13039521394332,0.0927188058811108,0.205077540882034,0.16266254455696
"Fum_3.2",0.0219705890878017,0.0442166417047279,0.0276356927879221,0.0282743899877221,0.00915733503597408,0.0146080322279878,0.0437406641447709,0.0347695806770781,0.0125167759280262
"Fum_3.3",0.0426591867286847,0.0404387640892422,0.0406885194447349,0.0521248824813283,0,0,0.037932030385333,0.036819816089311,0
"Fum_4.3",0.26172296406416,0.384369919313612,0.306805925818924,0.403771333066336,0.146244966215323,0.163707566221649,0.417211013433468,0.290527027313354,0.195500072164974
"Lac_0.0",0.944030759291003,0.942000432832155,0.931957881920852,0.908995507743852,0.958016097615925,0.927062636724246,0.91755700212116,0.937914711038297,0.956937104386182
"Lac_1.0",0.0131634494128683,0.00922573441165496,0.0101799077267599,0.0145196788817488,0.0115255203777433,0.0136734585178999,0.012642249965595,0.0124979082575379,0.0136291542055255
"Lac_1.1",0.0275877205049827,0.026218412796321,0.0355711389009943,0.0363479130479187,0.0304583820063318,0.0357650375466907,0.0356458584078662,0.033997852627067,0.0294337414082928
"Lac_2.1",0.00235968496488308,0.00554955892483326,0.00499108732442389,0.00301447473381298,0,0.00807913271157414,0.00640063855819465,0.00527032842047638,0
"Lac_2.2",0,0,0,0,0,0,0,0,0
"Lac_3.2",0.0128583858262632,0.0170058610350353,0.0172999841269697,0.0371224255926672,0,0.0154197344995887,0.0277542509471842,0.0103191996566221,0
"Mal_0.0",0.342591110492527,0.223142671709214,0.285049898291874,0.225903310940924,0.534661061072495,0.550337906098079,0.198159190531052,0.326485184525291,0.505430982836416
"Mal_1.1",0.137060648920817,0.116300398180295,0.140547523677588,0.100707566967668,0.147162866975055,0.151215486535581,0.108049409772464,0.134001000266909,0.138775942865347
"Mal_2.2",0.181861013614225,0.179325013758823,0.189843341295998,0.179494224101925,0.122078150600129,0.1122258700222,0.181293805726497,0.176648435926929,0.145918291216179
"Mal_3.3",0.05144324694204,0.0792233455408255,0.0616855731649282,0.0796565153323263,0.0265676204795994,0.0297735990029414,0.0745769103281744,0.0713115959906118,0.0234869296292662
"Mal_4.4",0.28704398003039,0.402008570810842,0.322873663569612,0.414238382657157,0.169530300872722,0.1564471383412,0.437920683641812,0.291553783290259,0.186387853452791
"Suc_0.0",0.393244277863253,0.394680298181148,0.46405582174999,0.306834344818407,0.767584000917216,0.883434060724269,0.701306867041039,0.378454340123844,0.637534474879067
"Suc_1.0",0.0457338812122633,0.0209775181789102,0.036877925962196,0,0.0193783590868146,0.0155677505813435,0,0.0223809089025566,0.0308335296885074
"Suc_1.1",0.09342079581824,0.110852547474467,0.134111916849042,0.236583212767757,0.0750403304856115,0.0542839042100595,0,0.103662357150907,0.115772168165363
"Suc_2.1",0.0798504840043291,0.0946573925446039,0.0772536741555226,0,0.0272754159658915,0.00975859671926501,0,0.0859534918495241,0.0827986277864063
"Suc_2.2",0.0775239652293517,0.0627748768955734,0.0613254559377188,0.0588663394553913,0.0245887985345832,0.00865826405850006,0.0858279271661297,0.0813808746888467,0
"Suc_3.2",0.00274917973826167,0.00661017271882037,0.00456685838017792,0.00622569921696265,0.000443078537546886,0.000503204175578089,0.0153512889431544,0.00620189190893956,0.00240687768066928
"Suc_3.3",0.00139770920798015,0.000833210397797829,0.000807417496131569,0.000829069746210622,0.00155139117499003,0.000393067612005302,0.00931294968745189,0.00264244062169131,0.00333818157035286
"Suc_4.3",0.306079706926321,0.30861398360868,0.221000929469221,0.390661333995271,0.0841386252973465,0.0274011519189791,0.188200967162225,0.31932369475369,0.127316140229635
