"","sample1"
"Short_C0.N1.O2",102.68463161
"Short_C1.N0.O0",100.07698334
"Short_C1.N0.O1",99.42348064
"Short_C1.N0.O2",99.38696143
"Short_C1.N1.O0",98.97213344
"Short_C1.N1.O1",98.32584541
"Short_C1.N1.O2",98.28972938
"Short_C2.N0.O0",100.14880415
"Short_C2.N0.O1",99.49483246
"Short_C2.N0.O2",99.45828705
"Short_C2.N1.O0",99.04316135
"Short_C2.N1.O1",98.39640951
"Short_C2.N1.O2",98.36026756
"Gly_C0.N0.H0",110.80213053
"Gly_C0.N0.H1",110.56002788
"Gly_C0.N0.H2",110.56027845
"Gly_C0.N1.H0",109.98662685
"Gly_C0.N1.H1",109.74630607
"Gly_C0.N1.H2",109.7465548
"Gly_C1.N0.H0",16.73389176
"Gly_C1.N0.H1",16.69732821
"Gly_C1.N0.H2",16.69736605
"Gly_C1.N1.H0",16.61073032
"Gly_C1.N1.H1",16.57443587
"Gly_C1.N1.H2",16.57447344
"Gly_C2.N0.H0",1.49975646
"Gly_C2.N0.H1",1.49647949
"Gly_C2.N0.H2",1.49648288
"Gly_C2.N1.H0",1.48871825
"Gly_C2.N1.H1",1.4854654
"Gly_C2.N1.H2",1.48546877
