"","sample1"
"Asn_C2.N2.H5",104.71094159
"Asn_C3.N0.H0",96.80865208
"Asn_C3.N0.H1",96.58374315
"Asn_C3.N0.H2",96.58397595
"Asn_C3.N0.H3",96.58602825
"Asn_C3.N0.H4",96.43211069
"Asn_C3.N0.H5",102.58810493
"Asn_C3.N1.H0",95.69926863
"Asn_C3.N1.H1",95.47693705
"Asn_C3.N1.H2",95.47716718
"Asn_C3.N1.H3",95.47919596
"Asn_C3.N1.H4",95.32704223
"Asn_C3.N1.H5",101.41249155
"Asn_C3.N2.H0",98.67444875
"Asn_C3.N2.H1",98.44520515
"Asn_C3.N2.H2",98.44544243
"Asn_C3.N2.H3",98.44753428
"Asn_C3.N2.H4",98.29065027
"Asn_C3.N2.H5",104.5652892
"Asn_C4.N0.H0",101.96267078
"Asn_C4.N0.H1",101.72578787
"Asn_C4.N0.H2",101.72603306
"Asn_C4.N0.H3",101.72819462
"Asn_C4.N0.H4",101.56608261
"Asn_C4.N0.H5",108.04981728
"Asn_C4.N1.H0",100.7942246
"Asn_C4.N1.H1",100.56005626
"Asn_C4.N1.H2",100.56029864
"Asn_C4.N1.H3",100.56243543
"Asn_C4.N1.H4",100.40218115
"Asn_C4.N1.H5",106.81161515
"Asn_C4.N2.H0",103.92780104
"Asn_C4.N2.H1",103.68635268
"Asn_C4.N2.H2",103.6866026
"Asn_C4.N2.H3",103.68880582
"Asn_C4.N2.H4",103.52356942
"Asn_C4.N2.H5",110.13226534
"Arg_C0.N0.O0",114.54896106
"Arg_C0.N0.O1",113.28426268
"Arg_C0.N0.O2",116.75600412
"Arg_C0.N1.O0",112.38494806
"Arg_C0.N1.O1",111.14414185
"Arg_C0.N1.O2",114.55029655
"Arg_C0.N2.O0",115.89032523
"Arg_C0.N2.O1",114.61081727
"Arg_C0.N2.O2",118.12321268
"Arg_C1.N0.O0",97.21619907
"Arg_C1.N0.O1",96.14286616
"Arg_C1.N0.O2",99.08928753
"Arg_C1.N1.O0",95.37962966
"Arg_C1.N1.O1",94.32657372
"Arg_C1.N1.O2",97.21733248
"Arg_C1.N2.O0",98.35459723
"Arg_C1.N2.O1",97.26869563
"Arg_C1.N2.O2",100.24961949
"Arg_C2.N0.O0",98.43386961
"Arg_C2.N0.O1",97.34709279
"Arg_C2.N0.O2",100.33041923
"Arg_C2.N1.O0",96.57429645
"Arg_C2.N1.O1",95.50805058
"Arg_C2.N1.O2",98.43501721
"Arg_C2.N2.O0",99.58652664
"Arg_C2.N2.O1",98.4870237
"Arg_C2.N2.O2",101.50528479
"Arg_C3.N0.O0",98.38118829
"Arg_C3.N0.O1",97.29499311
"Arg_C3.N0.O2",100.27672289
"Arg_C3.N1.O0",96.52261037
"Arg_C3.N1.O1",95.45693515
"Arg_C3.N1.O2",98.38233529
"Arg_C3.N2.O0",99.53322843
"Arg_C3.N2.O1",98.43431394
"Arg_C3.N2.O2",101.45095967
"Arg_C4.N0.O0",98.38657142
"Arg_C4.N0.O1",97.3003168
"Arg_C4.N0.O2",100.28220973
"Arg_C4.N1.O0",96.5278918
"Arg_C4.N1.O1",95.46215827
"Arg_C4.N1.O2",98.38771847
"Arg_C4.N2.O0",99.53867459
"Arg_C4.N2.O1",98.43969997
"Arg_C4.N2.O2",101.45651076
"Arg_C5.N0.O0",98.15988116
"Arg_C5.N0.O1",97.07612936
"Arg_C5.N0.O2",100.05115178
"Arg_C5.N1.O0",96.30548408
"Arg_C5.N1.O1",95.24220608
"Arg_C5.N1.O2",98.16102557
"Arg_C5.N2.O0",99.3093298
"Arg_C5.N2.O1",98.2128873
"Arg_C5.N2.O2",101.22274713
"Arg_C6.N0.O0",105.63425538
"Arg_C6.N0.O1",104.46798141
"Arg_C6.N0.O2",107.66953661
"Arg_C6.N1.O0",103.63865543
"Arg_C6.N1.O1",102.49441423
"Arg_C6.N1.O2",105.63548694
"Arg_C6.N2.O0",106.87122867
"Arg_C6.N2.O1",105.69129767
"Arg_C6.N2.O2",108.93034297
"Short_C0.N0.O0",101.481441
"Short_C0.N0.O1",100.78116363
"Short_C0.N0.O2",103.8665727
"Short_C0.N1.O0",102.40541169
"Short_C0.N1.O1",101.69875841
"Short_C0.N1.O2",104.81225959
"Short_C1.N0.O0",97.06346192
"Short_C1.N0.O1",96.39367102
"Short_C1.N0.O2",99.34475727
"Short_C1.N1.O0",97.94720768
"Short_C1.N1.O1",97.27131845
"Short_C1.N1.O2",100.24927383
"Short_C2.N0.O0",100.17224378
"Short_C2.N0.O1",99.48100059
"Short_C2.N0.O2",102.52660524
"Short_C2.N1.O0",101.08429446
"Short_C2.N1.O1",100.38675761
"Short_C2.N1.O2",103.46009197
"Gly_C0.N0.H0",108.42520664
"Gly_C0.N0.H1",108.15244769
"Gly_C0.N0.H2",111.49802327
"Gly_C0.N1.H0",109.82367053
"Gly_C0.N1.H1",109.54739354
"Gly_C0.N1.H2",112.93612022
"Gly_C1.N0.H0",16.53732919
"Gly_C1.N0.H1",16.49572719
"Gly_C1.N0.H2",17.00600415
"Gly_C1.N1.H0",16.75062698
"Gly_C1.N1.H1",16.70848841
"Gly_C1.N1.H2",17.2253469
"Gly_C2.N0.H0",1.50002002
"Gly_C2.N0.H1",1.49624651
"Gly_C2.N0.H2",1.54253123
"Gly_C2.N1.H0",1.51936722
"Gly_C2.N1.H1",1.51554504
"Gly_C2.N1.H2",1.56242674
