"","sample1"
"Asn_C3.N1.H0",92.7459062560362
"Asn_C3.N1.H1",92.59656817549
"Asn_C3.N1.H2",92.5966969964046
"Asn_C3.N1.H3",92.5966969130673
"Asn_C3.N1.H4",92.5966969130673
"Asn_C3.N1.H5",92.5966969130673
"Asn_C3.N2.H0",92.7459062560362
"Asn_C3.N2.H1",92.59656817549
"Asn_C3.N2.H2",92.5966969964046
"Asn_C3.N2.H3",92.5966969130673
"Asn_C3.N2.H4",92.5966969130673
"Asn_C3.N2.H5",92.5966969130673
"Asn_C4.N0.H0",92.7461936307547
"Asn_C4.N0.H1",92.596855077964
"Asn_C4.N0.H2",92.5969838988786
"Asn_C4.N0.H3",92.596983824801
"Asn_C4.N0.H4",92.596983824801
"Asn_C4.N0.H5",92.596983824801
"Asn_C4.N1.H0",92.7461936307547
"Asn_C4.N1.H1",92.596855077964
"Asn_C4.N1.H2",92.5969838988786
"Asn_C4.N1.H3",92.596983824801
"Asn_C4.N1.H4",92.596983824801
"Asn_C4.N1.H5",92.596983824801
"Asn_C4.N2.H0",92.7461936307547
"Asn_C4.N2.H1",92.596855077964
"Asn_C4.N2.H2",92.5969838988786
"Asn_C4.N2.H3",92.596983824801
"Asn_C4.N2.H4",92.596983824801
"Asn_C4.N2.H5",92.596983824801
"Arg_C0.N0.O0",100.000000002013
"Arg_C0.N0.O1",99.5890012746644
"Arg_C0.N0.O2",99.5902681766944
"Arg_C0.N1.O0",99.2612815136338
"Arg_C0.N1.O1",98.8533189131841
"Arg_C0.N1.O2",98.8545764518607
"Arg_C0.N2.O0",99.265374306877
"Arg_C0.N2.O1",98.8573948762118
"Arg_C0.N2.O2",98.8586524698591
"Arg_C1.N0.O0",92.4289901907212
"Arg_C1.N0.O1",92.0491082230542
"Arg_C1.N0.O2",92.0502792011015
"Arg_C1.N1.O0",91.7462001575612
"Arg_C1.N1.O1",91.369124447383
"Arg_C1.N1.O2",91.3702867766968
"Arg_C1.N2.O0",91.7499830806092
"Arg_C1.N2.O1",91.3728918228666
"Arg_C1.N2.O2",91.3740541979894
"Arg_C2.N0.O0",92.7565341369258
"Arg_C2.N0.O1",92.3753059627403
"Arg_C2.N0.O2",92.3764810910803
"Arg_C2.N1.O0",92.071324473982
"Arg_C2.N1.O1",91.6929124978317
"Arg_C2.N1.O2",91.6940789499528
"Arg_C2.N2.O0",92.0751208007346
"Arg_C2.N2.O1",91.6966932220491
"Arg_C2.N2.O2",91.697859729141
"Arg_C3.N0.O0",92.7459062543774
"Arg_C3.N0.O1",92.3647217636256
"Arg_C3.N0.O2",92.3658967637004
"Arg_C3.N1.O0",92.0607751080079
"Arg_C3.N1.O1",91.6824064854666
"Arg_C3.N1.O2",91.6835728093226
"Arg_C3.N2.O0",92.0645709949943
"Arg_C3.N2.O1",91.6861867790797
"Arg_C3.N2.O2",91.6873531487446
"Arg_C4.N0.O0",92.7461936232067
"Arg_C4.N0.O1",92.3650079505834
"Arg_C4.N0.O2",92.3661829506582
"Arg_C4.N1.O0",92.0610603513009
"Arg_C4.N1.O1",91.6826905652118
"Arg_C4.N1.O2",91.6838568890677
"Arg_C4.N2.O0",92.064856256611
"Arg_C4.N2.O1",91.6864708679867
"Arg_C4.N2.O2",91.6876372376516
"Arg_C5.N0.O0",92.7461867885084
"Arg_C5.N0.O1",92.3650011433705
"Arg_C5.N0.O2",92.3661761434453
"Arg_C5.N1.O0",92.0610535624116
"Arg_C5.N1.O1",91.6826838038078
"Arg_C5.N1.O2",91.6838501276638
"Arg_C5.N2.O0",92.0648494677216
"Arg_C5.N2.O1",91.6864641065827
"Arg_C5.N2.O2",91.6876304762477
"Arg_C6.N0.O0",92.7461869350971
"Arg_C6.N0.O1",92.3650012899592
"Arg_C6.N0.O2",92.366176290034
"Arg_C6.N1.O0",92.0610537090003
"Arg_C6.N1.O1",91.6826839503966
"Arg_C6.N1.O2",91.6838502742525
"Arg_C6.N2.O0",92.0648496143103
"Arg_C6.N2.O1",91.6864642531715
"Arg_C6.N2.O2",91.6876306228364
"Short_C0.N0.O0",99.9999999995192
"Short_C0.N0.O1",99.9999999995192
"Short_C0.N0.O2",99.9999999995192
"Short_C0.N1.O0",99.6306407567237
"Short_C0.N1.O1",99.6306407567237
"Short_C0.N1.O2",99.6306407567237
"Short_C1.N0.O0",98.9184271741527
"Short_C1.N0.O1",98.9184271741527
"Short_C1.N0.O2",98.9184271741527
"Short_C1.N1.O0",98.5530628186647
"Short_C1.N1.O1",98.5530628186647
"Short_C1.N1.O2",98.5530628186647
"Short_C2.N0.O0",98.9301251669024
"Short_C2.N0.O1",98.9301251669024
"Short_C2.N0.O2",98.9301251669024
"Short_C2.N1.O0",98.5647176099639
"Short_C2.N1.O1",98.5647176099639
"Short_C2.N1.O2",98.5647176099639
"Gly_C0.N0.H0",100.000000003667
"Gly_C0.N0.H1",99.8159788332358
"Gly_C0.N0.H2",99.8161587355569
"Gly_C0.N1.H0",100.000000003667
"Gly_C0.N1.H1",99.8159788332358
"Gly_C0.N1.H2",99.8161587355569
"Gly_C1.N0.H0",17.4289901915479
"Gly_C1.N0.H1",17.3969171616936
"Gly_C1.N0.H2",17.3969485170768
"Gly_C1.N1.H0",17.4289901915479
"Gly_C1.N1.H1",17.3969171616936
"Gly_C1.N1.H2",17.3969485170768
"Gly_C2.N0.H0",1.55979148645174
"Gly_C2.N0.H1",1.55692114043023
"Gly_C2.N0.H2",1.55692394547337
"Gly_C2.N1.H0",1.55979148645174
"Gly_C2.N1.H1",1.55692114043023
"Gly_C2.N1.H2",1.55692394547337
