"","sample1"
"Asn_C4.N1.H1",100
"Asn_C4.N1.H2",100
"Asn_C4.N1.H3",100
"Asn_C4.N1.H4",100
"Asn_C4.N1.H5",100
"Asn_C4.N2.H0",100
"Asn_C4.N2.H1",100
"Asn_C4.N2.H2",100
"Asn_C4.N2.H3",100
"Asn_C4.N2.H4",100
"Asn_C4.N2.H5",100
"Arg_C0.N0.O0",100
"Arg_C0.N0.O1",100
"Arg_C0.N0.O2",100
"Arg_C0.N1.O0",100
"Arg_C0.N1.O1",100
"Arg_C0.N1.O2",100
"Arg_C0.N2.O0",100
"Arg_C0.N2.O1",100
"Arg_C0.N2.O2",100
"Arg_C1.N0.O0",100
"Arg_C1.N0.O1",100
"Arg_C1.N0.O2",100
"Arg_C1.N1.O0",100
"Arg_C1.N1.O1",100
"Arg_C1.N1.O2",100
"Arg_C1.N2.O0",100
"Arg_C1.N2.O1",100
"Arg_C1.N2.O2",100
"Arg_C2.N0.O0",100
"Arg_C2.N0.O1",100
"Arg_C2.N0.O2",100
"Arg_C2.N1.O0",100
"Arg_C2.N1.O1",100
"Arg_C2.N1.O2",100
"Arg_C2.N2.O0",100
"Arg_C2.N2.O1",100
"Arg_C2.N2.O2",100
"Arg_C3.N0.O0",100
"Arg_C3.N0.O1",100
"Arg_C3.N0.O2",100
"Arg_C3.N1.O0",100
"Arg_C3.N1.O1",100
"Arg_C3.N1.O2",100
"Arg_C3.N2.O0",100
"Arg_C3.N2.O1",100
"Arg_C3.N2.O2",100
"Arg_C4.N0.O0",100
"Arg_C4.N0.O1",100
"Arg_C4.N0.O2",100
"Arg_C4.N1.O0",100
"Arg_C4.N1.O1",100
"Arg_C4.N1.O2",100
"Arg_C4.N2.O0",100
"Arg_C4.N2.O1",100
"Arg_C4.N2.O2",100
"Arg_C5.N0.O0",100
"Arg_C5.N0.O1",100
"Arg_C5.N0.O2",100
"Arg_C5.N1.O0",100
"Arg_C5.N1.O1",100
"Arg_C5.N1.O2",100
"Arg_C5.N2.O0",100
"Arg_C5.N2.O1",100
"Arg_C5.N2.O2",100
"Arg_C6.N0.O0",100
"Arg_C6.N0.O1",100
"Arg_C6.N0.O2",100
"Arg_C6.N1.O0",100
"Arg_C6.N1.O1",100
"Arg_C6.N1.O2",100
"Arg_C6.N2.O0",100
"Arg_C6.N2.O1",100
"Arg_C6.N2.O2",100
"Short_C0.N0.O0",100
"Short_C0.N0.O1",100
"Short_C0.N0.O2",100
"Short_C0.N1.O0",100
"Short_C0.N1.O1",100
"Short_C0.N1.O2",100
"Short_C1.N0.O0",100
"Short_C1.N0.O1",100
"Short_C1.N0.O2",100
"Short_C1.N1.O0",100
"Short_C1.N1.O1",100
"Short_C1.N1.O2",100
"Short_C2.N0.O0",100
"Short_C2.N0.O1",100
"Short_C2.N0.O2",100
"Short_C2.N1.O0",100
"Short_C2.N1.O1",100
"Short_C2.N1.O2",100
"Gly_C0.N0.H0",100
"Gly_C0.N0.H1",100
"Gly_C0.N0.H2",100
"Gly_C0.N1.H0",100
"Gly_C0.N1.H1",100
"Gly_C0.N1.H2",100
"Gly_C1.N0.H0",25
"Gly_C1.N0.H1",25
"Gly_C1.N0.H2",25
"Gly_C1.N1.H0",25
"Gly_C1.N1.H1",25
"Gly_C1.N1.H2",25
"Gly_C2.N0.H0",3.125
"Gly_C2.N0.H1",3.125
"Gly_C2.N0.H2",3.125
"Gly_C2.N1.H0",3.125
"Gly_C2.N1.H1",3.125
"Gly_C2.N1.H2",3.125
