"","sample1"
"Arg_C6.N0.O1",90.9995888197438
"Arg_C6.N0.O2",91.1904671592286
"Arg_C6.N1.O0",90.3981981399024
"Arg_C6.N1.O1",89.6551272498861
"Arg_C6.N1.O2",89.843185481728
"Arg_C6.N2.O0",90.7446098662217
"Arg_C6.N2.O1",89.9986914848147
"Arg_C6.N2.O2",90.1874703631488
"Short_C0.N0.O0",99.9999999953032
"Short_C0.N0.O1",99.5890012746931
"Short_C0.N0.O2",99.7949229404263
"Short_C0.N1.O0",99.2612815173701
"Short_C0.N1.O1",98.8533189157892
"Short_C0.N1.O2",99.0577193911527
"Short_C1.N0.O0",96.7552815141058
"Short_C1.N0.O1",96.3576185400411
"Short_C1.N0.O2",96.5568586174051
"Short_C1.N1.O0",96.0405323614843
"Short_C1.N1.O1",95.6458069974906
"Short_C1.N1.O2",95.8435752592911
"Short_C2.N0.O0",97.8719483332729
"Short_C2.N0.O1",97.4696958727017
"Short_C2.N0.O2",97.6712354169335
"Short_C2.N1.O0",97.1489501581211
"Short_C2.N1.O1",96.7496692133233
"Short_C2.N1.O2",96.9497199463826
"Gly_C0.N0.H0",99.999999998157
"Gly_C0.N0.H1",99.7929761951238
"Gly_C0.N0.H2",99.8046799011827
"Gly_C0.N1.H0",99.630640756788
"Gly_C0.N1.H1",99.4243816103182
"Gly_C0.N1.H2",99.4360420914577
"Gly_C1.N0.H0",15.2658445332553
"Gly_C1.N0.H1",15.2342406038085
"Gly_C1.N0.H2",15.2360272712505
"Gly_C1.N1.H0",15.2094587286714
"Gly_C1.N1.H1",15.1779715241824
"Gly_C1.N1.H2",15.1797516001895
"Gly_C2.N0.H0",1.38298226836764
"Gly_C2.N0.H1",1.38011916384643
"Gly_C2.N0.H2",1.38028102257103
"Gly_C2.N1.H0",1.3778740932724
"Gly_C2.N1.H1",1.3750215652813
"Gly_C2.N1.H2",1.37518283074851
