"","sample1"
"Arg_C3.N0.O2",84.2550955584109
"Arg_C3.N1.O0",81.8258201764232
"Arg_C3.N1.O1",80.3133336855594
"Arg_C3.N1.O2",82.1482134609071
"Arg_C3.N2.O0",83.8459225057355
"Arg_C3.N2.O1",82.2960959978981
"Arg_C3.N2.O2",84.1762749823059
"Arg_C4.N0.O0",84.0433669020539
"Arg_C4.N0.O1",82.4898907861801
"Arg_C4.N0.O2",84.3744973027296
"Arg_C4.N1.O0",81.9417792867979
"Arg_C4.N1.O1",80.4271493826716
"Arg_C4.N1.O2",82.2646294423413
"Arg_C4.N2.O0",83.9647443937299
"Arg_C4.N2.O1",82.4127215553518
"Arg_C4.N2.O2",84.295565025807
"Arg_C5.N0.O0",83.9456424349328
"Arg_C5.N0.O1",82.3939726842742
"Arg_C5.N0.O2",84.276387807718
"Arg_C5.N1.O0",81.8464985155525
"Arg_C5.N1.O1",80.3336298001839
"Arg_C5.N1.O2",82.1689732690101
"Arg_C5.N2.O0",83.8671113517396
"Arg_C5.N2.O1",82.3168931820481
"Arg_C5.N2.O2",84.1975473123134
"Arg_C6.N0.O0",90.4212995216156
"Arg_C6.N0.O1",88.7499322995651
"Arg_C6.N0.O2",90.7775589479447
"Arg_C6.N1.O0",88.1602253908664
"Arg_C6.N1.O1",86.5306523530318
"Arg_C6.N1.O2",88.5075761941292
"Arg_C6.N2.O0",90.3367104659156
"Arg_C6.N2.O1",88.666906803073
"Arg_C6.N2.O2",90.6926366124871
"Short_C0.N0.O0",97.0633127470658
"Short_C0.N0.O1",95.6640321251752
"Short_C0.N0.O2",97.8425841726405
"Short_C0.N1.O0",97.329376454464
"Short_C0.N1.O1",95.9262602074144
"Short_C0.N1.O2",98.1107839639916
"Short_C1.N0.O0",92.9236648006633
"Short_C1.N0.O1",91.5840620231845
"Short_C1.N0.O2",93.6697011172003
"Short_C1.N1.O0",93.1783811650858
"Short_C1.N1.O1",91.835106353266
"Short_C1.N1.O2",93.9264624747088
"Short_C2.N0.O0",95.9677117760184
"Short_C2.N0.O1",94.5842255211796
"Short_C2.N0.O2",96.7381871800956
"Short_C2.N1.O0",96.2307722931609
"Short_C2.N1.O1",94.8434937032831
"Short_C2.N1.O2",97.0033596772384
"Gly_C0.N0.H0",97.8548030794817
"Gly_C0.N0.H1",96.6455718297058
"Gly_C0.N0.H2",98.6519069197558
"Gly_C0.N1.H0",98.488197599585
"Gly_C0.N1.H1",97.2711392328834
"Gly_C0.N1.H2",99.2904609301351
"Gly_C1.N0.H0",14.9487146761805
"Gly_C1.N0.H1",14.7639873752272
"Gly_C1.N0.H2",15.0704836327167
"Gly_C1.N1.H0",15.0454747027748
"Gly_C1.N1.H1",14.8595517087945
"Gly_C1.N1.H2",15.1680318538344
"Gly_C2.N0.H0",1.35777300086986
"Gly_C2.N0.H1",1.34099445488883
"Gly_C2.N0.H2",1.36883312517824
"Gly_C2.N1.H0",1.36656159596772
"Gly_C2.N1.H1",1.34967444631076
"Gly_C2.N1.H2",1.37769331208453
