"","sample1"
"Arg_C0.N1.O1",104.70810028
"Arg_C0.N1.O2",107.94789667
"Arg_C0.N2.O0",108.43460054
"Arg_C0.N2.O1",107.95103781
"Arg_C0.N2.O2",111.29117464
"Arg_C1.N0.O0",97.89338216
"Arg_C1.N0.O1",97.45682786
"Arg_C1.N0.O2",100.47226103
"Arg_C1.N1.O0",97.13285219
"Arg_C1.N1.O1",96.69968946
"Arg_C1.N1.O2",99.69169585
"Arg_C1.N2.O0",100.14117505
"Arg_C1.N2.O1",99.69459675
"Arg_C1.N2.O2",102.77926922
"Arg_C2.N0.O0",98.24770805
"Arg_C2.N0.O1",97.80957364
"Arg_C2.N0.O2",100.83592119
"Arg_C2.N1.O0",97.48442533
"Arg_C2.N1.O1",97.04969477
"Arg_C2.N1.O2",100.05253075
"Arg_C2.N2.O0",100.50363684
"Arg_C2.N2.O1",100.05544214
"Arg_C2.N2.O2",103.15127961
"Arg_C3.N0.O0",98.23605689
"Arg_C3.N0.O1",97.79797444
"Arg_C3.N0.O2",100.8239631
"Arg_C3.N1.O0",97.47286469
"Arg_C3.N1.O1",97.03818568
"Arg_C3.N1.O2",100.04066555
"Arg_C3.N2.O0",100.49171815
"Arg_C3.N2.O1",100.04357661
"Arg_C3.N2.O2",103.13904694
"Arg_C4.N0.O0",98.24006301
"Arg_C4.N0.O1",97.8019627
"Arg_C4.N0.O2",100.82807476
"Arg_C4.N1.O0",97.47683969
"Arg_C4.N1.O1",97.04214296
"Arg_C4.N1.O2",100.04474527
"Arg_C4.N2.O0",100.49581626
"Arg_C4.N2.O1",100.04765644
"Arg_C4.N2.O2",103.14325301
"Arg_C5.N0.O0",98.01872279
"Arg_C5.N0.O1",97.58160954
"Arg_C5.N0.O2",100.6009036
"Arg_C5.N1.O0",97.25721905
"Arg_C5.N1.O1",96.82350171
"Arg_C5.N1.O2",99.819339
"Arg_C5.N2.O0",100.2693937
"Arg_C5.N2.O1",99.82224361
"Arg_C5.N2.O2",102.91086563
"Arg_C6.N0.O0",105.3964763
"Arg_C6.N0.O1",104.92646205
"Arg_C6.N0.O2",108.17301481
"Arg_C6.N1.O0",104.57765507
"Arg_C6.N1.O1",104.11129234
"Arg_C6.N1.O2",107.33262276
"Arg_C6.N2.O0",107.81655255
"Arg_C6.N2.O1",107.335746
"Arg_C6.N2.O2",110.65684495
"Short_C0.N0.O0",98.44623703
"Short_C0.N0.O1",98.41579915
"Short_C0.N0.O2",101.45958675
"Short_C0.N1.O0",100.0805308
"Short_C0.N1.O1",100.04958763
"Short_C0.N1.O2",103.14390477
"Short_C1.N0.O0",97.34048873
"Short_C1.N0.O1",97.31039273
"Short_C1.N0.O2",100.3199925
"Short_C1.N1.O0",98.95642611
"Short_C1.N1.O1",98.92583049
"Short_C1.N1.O2",101.98539226
"Short_C2.N0.O0",100.36313144
"Short_C2.N0.O1",100.33210089
"Short_C2.N0.O2",103.43515556
"Short_C2.N1.O0",102.02924734
"Short_C2.N1.O1",101.99770166
"Short_C2.N1.O2",105.15226975
"Gly_C0.N0.H0",105.67521029
"Gly_C0.N0.H1",105.44616895
"Gly_C0.N0.H2",108.70759064
"Gly_C0.N1.H0",107.83184724
"Gly_C0.N1.H1",107.59813158
"Gly_C0.N1.H2",110.92611289
"Gly_C1.N0.H0",18.60324956
"Gly_C1.N0.H1",18.56292872
"Gly_C1.N0.H2",19.13707512
"Gly_C1.N1.H0",18.98290771
"Gly_C1.N1.H1",18.941764
"Gly_C1.N1.H2",19.52762767
"Gly_C2.N0.H0",1.68474368
"Gly_C2.N0.H1",1.68109215
"Gly_C2.N0.H2",1.73308788
"Gly_C2.N1.H0",1.71912621
"Gly_C2.N1.H1",1.71540016
"Gly_C2.N1.H2",1.76845702
