"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15"
"Fum_4",0.0492087115507119,0.0564260479098913,0.0393505919202393,0.00261778195262663,0.0757831715745439,0.0418644387455447,0.0504708771227647,0.0399426222145986,0.0491138303385263,0.0365726205998191,0.0436314066833364,0.0383714284688982,0.0398143895936124,0.0581868769498948,0.045655389920137
"2HG_0",0.527427422806725,0.6008212078447,0.600569734451147,0.841919111738669,0.746309470312209,0.541939404091644,0.610660061894357,0.59609361954308,0.741975405273991,0.600552872888173,0.537865099298372,0.5600687376736,0.568612945247934,0.624567527630764,0.574983311287875
"2HG_1",0.151165364665301,0.0520248099176376,0.0654860308068349,0.0857600518416766,0.0337996482706946,0.116910080730591,0.0510900642723934,0.0757586505879734,0.0708894990257157,0.071843400780231,0.100114787837402,0.0782626548738612,0.0858411535606011,0.0715789536075247,0.104414528368632
"2HG_2",0.220105373088503,0.20080153422573,0.207087701324965,0.0287427902021806,0.121061420405445,0.217847278713849,0.20000214478529,0.213795617659026,0.111414116958589,0.214708402504914,0.225466161402715,0.222977782738375,0.207860109947267,0.182401417516953,0.204209265504651
"2HG_3",0.0436571032809502,0.0606593363448774,0.0548746186735295,0.0427608992404395,0.0526537177632802,0.0501943464569267,0.0604203450364316,0.0498348200196818,0.0447353945670916,0.0505488692957739,0.0571889785345268,0.0577242996693728,0.0578146095841104,0.0555977720026846,0.0529928434650128
"2HG_4",0.0457616639962108,0.0658245491173558,0.0569204291493419,0,0.0335282717174074,0.0570781422679383,0.0591283628254931,0.0512627181927894,0.02295886706186,0.0473549945521223,0.0582456756973338,0.059573753316542,0.0605186051859476,0.0512889869110704,0.049984328200475
"2HG_5",0.0118830721623107,0.0198685625496993,0.0150614855941813,0.000817146977034101,0.0126474715309642,0.0160307477390509,0.0186990211860354,0.0132545739974492,0.00802671711275236,0.0149914599787863,0.0211192972296503,0.0213927717282484,0.0193525764741395,0.0145653423310034,0.0134157231733544
"Lactone_0",0.778777460918937,0.768418692412873,0.794427871103081,NA,NA,0.812302987414187,0.810150196648455,0.779707988300269,NA,0.79233422004585,0.754059851534831,0.808008143741472,0.769422156977688,0.803846295905618,0.798738753451798
"Lactone_1",0,0,0,NA,NA,0.011005866847048,0,0,NA,0,0,0,0,0,0
"Lactone_2",0.169314864443738,0.12041433319557,0.0975066253514366,NA,NA,0.111478453646035,0.0959636123876202,0.130626744448263,NA,0.145837629802532,0.194733168899036,0.116318436925723,0.175134293745463,0.0860105696432723,0.169036122750909
"Lactone_3",0.0102458195694367,0,0.0138419203210205,NA,NA,0.0273750909325178,0.00503904440564288,0.012033481755055,NA,0.00881080234904107,0.0159667366295634,0.0244778741263341,0.0150386403079742,0.0151323256208403,0.0142979506982394
"Lactone_4",0.0369950544932147,0.104561830259884,0.0834889963108605,NA,NA,0.0234093972881835,0.084590168287691,0.0664462431450678,NA,0.0506672122186508,0.0197304982358516,0.0372110648264661,0.0289880395973572,0.077016178590987,0.010168766554838
"Lactone_5",0.0046668005746737,0.00660514413167309,0.0107345869136011,NA,NA,0.0144282038720293,0.00425697827059106,0.0111855423513452,NA,0.0023501355839269,0.0155097447007183,0.0139844803800046,0.0114168693715175,0.0179946302392824,0.00775840654421582
"Mal_0",0.589345955015638,0.487247060294193,0.551133439557657,0.912520711429982,0.535542494657649,0.553738215295604,0.485434958689226,0.561287873295222,0.638361194850884,0.537687279235316,0.540895024443473,0.528126035767212,0.550444107610613,0.470645800965429,0.562957546374325
"Mal_1",0.0720934054154763,0.068912608001362,0.0728251443641651,0.056054444994443,0.0607658359213926,0.0772692773323631,0.0710914417873566,0.0717046500638913,0.0633109748596046,0.075099028418847,0.072951178576671,0.0770579414245293,0.073983280983164,0.073549559024433,0.0751342928142999
"Mal_2",0.197811494440508,0.226056843261283,0.213610856263184,0.0314248435755754,0.217932729347138,0.215636224490429,0.22791396592886,0.205183933180671,0.181932587443107,0.217822548343103,0.205812339086108,0.216026592154957,0.211225682518361,0.231688998569541,0.214213214920775
"Mal_3",0.11044770440977,0.153169943306691,0.116879483567156,0,0.131538341681411,0.116427630944581,0.155598456479484,0.119890092786779,0.0867255095127061,0.123712200032623,0.131299122391821,0.130148389494541,0.118866041435483,0.159601135419614,0.113925404688335
"Mal_4",0.0303014407186073,0.0646135451364714,0.0455510762478375,0,0.0542205983924097,0.0369286519370228,0.0599611771150733,0.0419334506734364,0.029669733333698,0.0456789439701109,0.0490423355019275,0.0486410411587604,0.0454808874523785,0.0645145060209829,0.0337695412022645
"Succ_0",0.810217287114277,0.632166957156112,0.688826992252656,0.957541590374322,0.86120484460777,0.745574150336651,0.654166935315097,0.723830007367584,0.954619640908152,0.768291746880527,0.756916915984398,0.718330637399885,0.714212067989278,0.709243615588929,0.740619302827833
"Succ_1",0.0344390485314408,0.0450267406212115,0.0137682623640743,0.0402283395070394,0,0.0224618538512002,0.0292927640921607,0.0125937569031812,0,0.0154397997173201,0.0150289484491055,0.0202726465340531,0.0301944078062258,0.0216926401330861,0.00155090030844143
"Succ_2",0.09225151149415,0.166186013674966,0.178983441186716,0,0.0728123100640748,0.132588124593677,0.160345503917695,0.152314809862744,0.0293449083828861,0.128831081718091,0.129589128397136,0.153982778105412,0.142174595253256,0.142846318344466,0.149473833294892
"Succ_3",0.0422305224400768,0.101681563106938,0.0886727058456318,0,0.047189924955958,0.0695649437544575,0.10494271462938,0.0691716441532439,0.0100521187865938,0.0617030737419278,0.0649499102744777,0.0685519897169561,0.0773497536018903,0.0805250324892347,0.0785814780695365
"Succ_4",0.0208616304200552,0.054938725440773,0.0297485983509215,0.00223007011863852,0.0187929203721974,0.0298109274640136,0.0512520820456675,0.0420897817132477,0.00598333192236847,0.0257342979421334,0.0335150968948829,0.0388619482436934,0.0360691753493502,0.045692393444284,0.0297744854992977
