"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15"
"Cit_6",0.0137279088179794,0.0408954317831072,0.01954622151475,2.2478711390036e-06,0.032969500111075,0.0148001629354453,0.0311814144492228,0.015194956119146,0.0100926700851322,0.0175430595851534,0.0258626272260367,0.0227656727275955,0.0152819987914964,0.0323883448909946,0.0180483522419086
"Fum_0",0.587397075046512,0.528044845895844,0.59159489465631,0.755248064083136,0.514482705055432,0.60579803124964,0.544567989972647,0.583008679652897,0.601099625786766,0.595797788710175,0.561126869499767,0.586262149618162,0.594068643731777,0.529782727927513,0.599652406332028
"Fum_1",0.0634583252330541,0.0550105136537437,0.0567733613867328,0.00534450020392466,0.0350223600657147,0.0497582178803417,0.0514879293034553,0.0657593632091459,0.0361535187780633,0.0472357171618911,0.0647308722358532,0.0473116024561878,0.0575246917576142,0.0553643633983636,0.0469769292657072
"Fum_2",0.215179176681421,0.218919050138663,0.208515505180213,0.236767436548986,0.252938948100441,0.202442037441697,0.204404333793104,0.203655735184827,0.243883428961904,0.20151631263465,0.210050077558695,0.199514890044199,0.198798655342642,0.207884848218593,0.207831707797202
"Fum_3",0.0843958161496264,0.141214108903918,0.103476855187873,0,0.121267557020247,0.0998277294526605,0.148719659055935,0.107341841559631,0.0693874920139308,0.118610065567789,0.120149305081388,0.128262396377692,0.109501465874184,0.148384564914596,0.0995485590123881
"Fum_4",0.0495696068893867,0.0568114814078308,0.0396393835888713,0.00263999916395334,0.0762884297581646,0.0421739839756607,0.0508200878748593,0.0402343803934988,0.0494759344593364,0.0368401159254958,0.043942875624297,0.0386489615037593,0.0401065432937828,0.0585834955409347,0.0459903975926745
"2HG_0",0.525615866705123,0.598710896328644,0.598560167251733,0.841083017275206,0.744648146708103,0.539997702883052,0.608589807913458,0.594142837620054,0.740499023252242,0.598602467509238,0.535848666775897,0.558008569128285,0.56657860825878,0.622622955817548,0.573069733664469
"2HG_1",0.151207500881395,0.0520352552871168,0.0655101082833005,0.0859941305625919,0.0338500738481618,0.11692528107835,0.0511065878195218,0.075792093388225,0.0710120690677657,0.0718769127464022,0.100111115408583,0.0782653248536175,0.0858527587159926,0.0716219848977129,0.104454809862986
"2HG_2",0.220940432610851,0.201547646084852,0.207891854223058,0.0289225257312876,0.12166809854903,0.218641258017596,0.200769901495733,0.214641644515006,0.111998962145359,0.215563432253966,0.226250191743184,0.22376900186877,0.208618769069099,0.183152450040596,0.205005952412832
"2HG_3",0.0439674813664363,0.0610858293407486,0.0552696605242285,0.0431704163580649,0.0530923701203535,0.050543684622277,0.0608526184468871,0.0501972815884444,0.0451187609243641,0.0509177976900694,0.0575773988386248,0.0581204704685893,0.058217283870685,0.0560110904980656,0.0533753047365919
"2HG_4",0.046229539863358,0.0664923686064983,0.0575075066492539,0,0.0339121504533226,0.0576531465837145,0.0597355703073086,0.0517952610459258,0.02322723084935,0.0478481386036867,0.0588226356567056,0.0601681283444018,0.0611285850273142,0.0518300766917987,0.0505007809939026
"2HG_5",0.0120391785728371,0.0201280043521402,0.0152607030684264,0.000829910072850058,0.012829160321029,0.0162389268150105,0.0189455140170909,0.0134308818423445,0.00814395376091946,0.0151912511966381,0.0213899915770054,0.0216685053363365,0.0196039950581293,0.0147614420542795,0.0135934183292185
"Lactone_0",0.77800547901008,0.767478757127838,0.793553650566884,NA,NA,0.811595742070723,0.8093377132244,0.778846405204326,NA,0.791567039072466,0.753239192760407,0.807247416329285,0.768622912748571,0.802980285480306,0.798056172092881
"Lactone_1",0,0,0,NA,NA,0.0110184855562873,0,0,NA,0,0,0,0,0,0
"Lactone_2",0.169794227651674,0.120727214585064,0.0977720003427296,NA,NA,0.111807567305079,0.0962341859725202,0.130981660628836,NA,0.146253894410306,0.195265525793482,0.116653570538929,0.175621784818635,0.0862466519122687,0.169537892455127
"Lactone_3",0.0102911525383103,0,0.0139016450935247,NA,NA,0.0274995324618008,0.00506128102515126,0.0120853482673021,NA,0.0088499899592935,0.0160358240714752,0.0245874026349723,0.0151044612905905,0.0151979697611177,0.0143631775828898
"Lactone_4",0.0372098054730564,0.105144380340491,0.083964461757022,NA,NA,0.0235481280260769,0.085080213644608,0.066824345484342,NA,0.0509625023963043,0.019843103145633,0.0374289350298318,0.029154925144904,0.0774565734045445,0.0102291943125409
"Lactone_5",0.00469933532687992,0.00664964794660665,0.0108082422398393,NA,NA,0.0145305445800333,0.00428660613332003,0.0112622404151936,NA,0.0023665741616309,0.0156163542290031,0.0140826754669822,0.0114959159972994,0.0181185194417633,0.00781356355656145
"Mal_0",0.587475261151772,0.485178321931665,0.549175052781348,0.912134401851935,0.533505601783676,0.551819307795824,0.483381550927903,0.5593382181747,0.636585416996767,0.535718210083974,0.538898037787638,0.526139739710906,0.548484432444013,0.468591125048464,0.561054345120247
"Mal_1",0.0721243285327071,0.0688680543102993,0.0728286666646283,0.0562332428340716,0.0607535261898158,0.0772798397051557,0.0710466018761545,0.0717138638903133,0.0633630645971986,0.0750944658126296,0.0729445576580213,0.0770456098295613,0.0739863550914572,0.0734931581814626,0.0751509464883479
"Mal_2",0.198569755111021,0.226679433952102,0.214348110429426,0.0316323553139933,0.218630025174243,0.216399580755988,0.22854528211883,0.2059086001702,0.182701874404767,0.218550488784277,0.206493946508112,0.216727011541223,0.211953260088639,0.23229913002428,0.214989794432414
"Mal_3",0.111224975663558,0.154082054943903,0.117657244173127,0,0.13238042123389,0.117212736630432,0.156527502611791,0.120697557431073,0.0873702173922116,0.124521839354357,0.132154449142953,0.130987144796371,0.119656205913006,0.16053221461137,0.114703379762961
"Mal_4",0.0306056795409418,0.0651921348620306,0.0459909259514717,0,0.0547304256183745,0.0372885351126011,0.0604990624653218,0.0423417603337135,0.0299794266090559,0.0461149959647627,0.0495090089032753,0.0491004941219385,0.0459197464628839,0.0650843721344238,0.0341015341960301
"Succ_0",0.809316294499208,0.630700695194397,0.687479516590906,0.957414357510235,0.860402403315555,0.744389314843405,0.652705395308252,0.722539119226108,0.954341363172768,0.767177682708343,0.75574084847364,0.717054080750717,0.712939509634505,0.707910138899202,0.739367978961764
"Succ_1",0.0344957036370803,0.0450462987505016,0.0137792577365713,0.0403340173348596,0,0.0224880588870591,0.0293079911699077,0.0126059962097641,0,0.0154599661813145,0.0150470153792279,0.0202924766322708,0.0302238022926105,0.0217116182072835,0.00155255351128307
"Succ_2",0.0926386252990485,0.16668166126085,0.179582615151856,0,0.0731310472060608,0.133080905738733,0.160837469788245,0.152851162681693,0.0294922544265741,0.129327915598198,0.13007537496858,0.154525979307265,0.142675476439364,0.143335439006576,0.150014284606437
"Succ_3",0.042506732442274,0.102222905218158,0.0891772457738114,0,0.0475071442921943,0.0699864902406555,0.105510430681461,0.069577267466904,0.0101261762447815,0.0620856281848049,0.0653458075087072,0.0689544143983005,0.0778034618923509,0.08098938368762,0.0790497120650851
"Succ_4",0.0210426441223887,0.0553484395760931,0.029981364746856,0.00225162515490559,0.0189594051861897,0.0300552302901477,0.0516387130521334,0.0424264544155305,0.00604020615587612,0.0259488073273399,0.0337909536698453,0.0391730489114469,0.0363577497411703,0.0460534201993184,0.0300154708554304
