"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15"
"Lactone_0",0.749477139095407,0.736609346067525,0.766561879506672,NA,NA,0.76934452067958,0.797803027232122,0.740305568603466,NA,0.773419386338461,0.714896583718357,0.794549530737474,0.736674445414365,0.784718174861368,0.786114673636817
"Lactone_1",0.0233458813007783,0.0274817185699349,0.0212552435269548,NA,NA,0.0525676683484786,0,0.0377329779294311,NA,0.00867315075006415,0.0379695961783906,0.00130283041456129,0.0283717093982725,0.00909933342673682,0
"Lactone_2",0.168597027218449,0.119899114388424,0.0987380126695942,NA,NA,0.109281778957686,0.100985029233048,0.127835779303779,NA,0.148819984751247,0.189595332252114,0.121118199258841,0.173020448209332,0.089557763449988,0.173834830577205
"Lactone_3",0.0162231815467755,0.00372777145274861,0.017622525495237,NA,NA,0.03034102205514,0.00976955349965614,0.0160555352428592,NA,0.0147635496828189,0.0218664594094497,0.0299752924359525,0.0208735770446245,0.0191638299014526,0.0214748422439077
"Lactone_4",0.0372410917302328,0.104465139860902,0.0840304310109818,NA,NA,0.0237804639135132,0.0861522787614378,0.0661442162902221,NA,0.0513864572024344,0.0199356718443293,0.038268371070728,0.0292386533606616,0.0782065084131832,0.0105037168834331
"Lactone_5",0.0051156791083582,0.00781690966046569,0.01179190779056,NA,NA,0.0146845460456024,0.0052901112737364,0.0119259226302427,NA,0.00293747127497456,0.0157363565973593,0.0147857760824433,0.011821166572744,0.0192543899472713,0.00807193665863754
"Mal_0",0.564277258041545,0.46652128974128,0.527690167992756,0.873895540170852,0.512762406800729,0.53018414577586,0.46478626854582,0.53741266801986,0.611207562659856,0.514815959857272,0.517887258977902,0.505661417957799,0.527030157814143,0.450626189379727,0.539011319056524
"Mal_1",0.0944425661262118,0.0870913989495567,0.0935518071683297,0.0924178545480865,0.0812268886263836,0.0979623928264769,0.0891245179532755,0.0928921716180229,0.0879929068363924,0.0951900930161966,0.0932453657616695,0.0966860773831584,0.0946439509502298,0.0908849291008793,0.096281676911211
"Mal_2",0.196250178060252,0.223717331294195,0.21170687299166,0.0336866052810618,0.215542528800417,0.21383148311364,0.225602412402795,0.203432537300892,0.180467631501964,0.215890938611075,0.204072995842613,0.214189187707056,0.209409250519803,0.2293641306102,0.212377653190073
"Mal_3",0.113511625846126,0.156374463707641,0.120211782978205,0,0.134800361225988,0.119809675140743,0.15881718556527,0.123009326599835,0.0897034914480939,0.127061428623473,0.134308813609341,0.133390284414778,0.122126266929492,0.162858101221217,0.117303371557234
"Mal_4",0.0315183719258644,0.0662955163073271,0.0468393688690496,0,0.0556678145464818,0.0382123031432793,0.0616696155328399,0.0432532964613892,0.0306284075536944,0.047041579891984,0.0504855658084747,0.0500730325372086,0.0467903737863327,0.0662666496879758,0.0350259792849587
"Succ_0",0.77575349673961,0.605276801416275,0.659526717479437,0.917458420512238,0.849875381740252,0.713860051331862,0.626340977722894,0.693040827544753,0.917932608299181,0.735611321121916,0.724720335532662,0.687775381529771,0.683832001740895,0.679074889724245,0.709115965247811
"Succ_1",0.0672384774788639,0.0700359380477255,0.0421510531588279,0.079279673174469,0,0.0529404184653243,0.0557272330902452,0.0424789437333417,0.034754678159549,0.0470942296291485,0.0462205693279435,0.0496814077900711,0.0591125837261509,0.0506756027314283,0.0324928463770857
"Succ_2",0.0919164798503161,0.164475245690278,0.176044653114452,0.000933765705133555,0.0796377727323003,0.130961546525496,0.158276196872974,0.149936121922296,0.0303713758439023,0.127078068040571,0.127798981000729,0.151808087621459,0.140565737507869,0.140949874714823,0.14681738055785
"Succ_3",0.0437626475769902,0.104154823304421,0.0915496552785958,0,0.0513351307680974,0.0716596597624991,0.107250498776815,0.0716888878438774,0.0109089073504421,0.0638001057226506,0.0670278598643102,0.0711142305215731,0.0795678375113545,0.0827201888296096,0.080932527980379
"Succ_4",0.0213288983542203,0.056057191541301,0.0307279209686877,0.00232814060815968,0.0191517147593507,0.030578323914819,0.0524050935370717,0.0428552189557314,0.00603243034692518,0.0264162754857144,0.0342322542743555,0.0396208925371257,0.0369218395137308,0.0465794439998939,0.0306412798368751
