"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24"
"Succ_0",971.59503011485,1304.42166699218,2832.12078192639,1857.63675555554,2050.49729001834,1438.60709276568,1969.58331428576,1661.42957930405,2957.20334540226,2055.00025625003,1277.29527753727,1075.132383257,1560.59112892006,1857.9932606356,1168.83561614998,1191.84716838775,2763.68876591306,4802.54011276592,2007.07907143726,1969.11137102563,2008.40980589693,1666.21623478133,1681.81089717552,1573.62308202186
"Succ_1",0,913.731557354292,2200.16763603896,0,0,0,0,1271.22595801648,1286.07895932241,0,0,0,937.301480957758,0,0,0,1733.60792848807,3440.34624912961,0,1196.64671250762,845.507528968985,0,0,466.536500000005
"Succ_2",703.153598444773,855.934999999984,2870.57499999997,0,0,928.658500000023,406.732000000003,1198.78344979061,2068.20873598492,237.249000000011,0,667.331069289274,1339.05093723822,1481.10575475327,472.675500000003,0,2756.84599999995,6023.44688535832,0,1320.34689707187,988.203783181907,0,521.881999999995,703.110855809066
"Succ_3",0,0,905.529999999988,0,0,432.933000000027,0,438.621000000009,768.989000000001,0,0,0,299.132494150033,0,0,0,696.423845074652,2543.41560688692,0,357.442999999994,0,0,0,205.631000000014
"Succ_4",1942.69572875456,1704.46945090937,6316.13015741119,1016.06498840127,658.211406808891,3080.88192620258,935.678551328014,2793.86317883037,5609.59739163613,707.357831734766,953.627788842241,2264.11255865459,4060.97764485589,4267.72653993757,1270.98250596268,1217.23959160055,6471.70937623874,16054.4884380788,611.655025668105,3796.2537475274,2186.52855054941,769.014367579652,1179.78894670846,1444.42116121418
"Fum_0",5055.66061349199,6343.45342384015,14193.7236945836,22012.9689434971,20476.4078142856,8354.34735614044,19635.9973115081,8333.51165517227,8831.5295337742,18779.4554937323,7470.15089750434,6144.91151211101,6354.60493498316,9857.98584959089,8579.53150000022,7426.97900035302,12128.5744173164,18680.7644350145,19962.2762178656,6972.62851771622,11877.331268784,17862.4563998856,9267.25231650142,8853.47569966733
"Fum_1",3506.93626721761,3738.96455874495,12226.0486020811,4378.84370505197,4093.74797617184,4374.10942038993,4019.03296336999,4260.99419299321,7018.19909834644,3763.71405079373,1977.09157345083,3543.27161880026,4159.78201229197,7436.57563957501,2543.09197943997,1992.66897926267,9076.35083053779,16162.1051659564,4232.84559638633,4637.25928710173,3133.8087150637,3445.9815661361,2466.07127718158,2558.09503598322
"Fum_2",5491.40197359826,5775.14182142854,17144.4123462181,2838.40121164027,1826.44262698412,7772.34345340514,2815.40704297827,6144.38211756601,14100.4542734124,2404.00982658206,2872.31682142852,6516.08175249034,7609.2581675068,11353.3108480517,3553.89180037713,2813.29442540588,14770.8695593201,26546.8851797905,1955.62483460221,9442.93483934361,5504.17280431597,1817.96266473073,3334.0243261586,3228.63682605822
"Fum_3",2974.2320911193,2440.55498843659,7512.11536045998,1297.61300000003,723.088032668174,4995.54559475362,1147.92869310164,2808.87899999995,6915.98494366314,516.200500000025,1477.38249999997,3484.04715239851,4700.1878700806,5923.13697614638,2580.91318950713,1504.0745,6876.97149999991,13019.7375000005,574.655642130328,4907.46289057744,2893.59040018496,564.531000000025,1455.27164310819,1716.22014213026
"Fum_4",16994.735767074,11490.2343744595,39813.7887071432,12076.4779010896,6599.48671054706,29042.81346772,9441.04127777781,14394.79640698,43318.3629839752,5543.3656982229,13253.9157225696,24793.4552573625,27529.0075841994,30354.3806448336,15733.2540899207,12564.3474860011,34357.6501515668,67883.9204689782,5016.13542771565,32184.9751477887,28478.4696815472,8103.13480067274,13628.030437543,15439.9178556617
