"","sample1","sample2","sample3","sample4","sample5","sample6","sample7"
"Arg_C0.N1",107.82114425,107.82114425,107.82114425,0.42117634,6.73882152,53.91057212,107.82114425
"Arg_C0.N2",107.82114425,107.82114425,107.82114425,0.42117634,6.73882152,53.91057212,107.82114425
"Arg_C0.N3",107.82114425,107.82114425,107.82114425,0.42117634,6.73882152,53.91057212,107.82114425
"Arg_C0.N4",107.82114425,107.82114425,107.82114425,0.42117634,6.73882152,53.91057212,107.82114425
"Arg_C1.N0",18.79213666,99.65799485,99.65799485,1.65281808,12.96744619,49.82899742,45.74742272
"Arg_C1.N1",18.79213666,99.65799485,99.65799485,1.65281808,12.96744619,49.82899742,45.74742272
"Arg_C1.N2",18.79213666,99.65799485,99.65799485,1.65281808,12.96744619,49.82899742,45.74742272
"Arg_C1.N3",18.79213666,99.65799485,99.65799485,1.65281808,12.96744619,49.82899742,45.74742272
"Arg_C1.N4",18.79213666,99.65799485,99.65799485,1.65281808,12.96744619,49.82899742,45.74742272
"Arg_C2.N0",5.05119579,46.10058435,100.01115647,1.55853571,12.47932196,103.91615036,23.22687298
"Arg_C2.N1",5.05119579,46.10058435,100.01115647,1.55853571,12.47932196,103.91615036,23.22687298
"Arg_C2.N2",5.05119579,46.10058435,100.01115647,1.55853571,12.47932196,103.91615036,23.22687298
"Arg_C2.N3",5.05119579,46.10058435,100.01115647,1.55853571,12.47932196,103.91615036,23.22687298
"Arg_C2.N4",5.05119579,46.10058435,100.01115647,1.55853571,12.47932196,103.91615036,23.22687298
"Arg_C3.N0",6.30545598,50.17069995,99.99969737,6.61674569,25.9783214,99.82884611,25.07962042
"Arg_C3.N1",6.30545598,50.17069995,99.99969737,6.61674569,25.9783214,99.82884611,25.07962042
"Arg_C3.N2",6.30545598,50.17069995,99.99969737,6.61674569,25.9783214,99.82884611,25.07962042
"Arg_C3.N3",6.30545598,50.17069995,99.99969737,6.61674569,25.9783214,99.82884611,25.07962042
"Arg_C3.N4",6.30545598,50.17069995,99.99969737,6.61674569,25.9783214,99.82884611,25.07962042
"Arg_C4.N0",1.19402621,49.99442898,100.00000722,6.23396499,24.95723089,100.00558184,11.51972638
"Arg_C4.N1",1.19402621,49.99442898,100.00000722,6.23396499,24.95723089,100.00558184,11.51972638
"Arg_C4.N2",1.19402621,49.99442898,100.00000722,6.23396499,24.95723089,100.00558184,11.51972638
"Arg_C4.N3",1.19402621,49.99442898,100.00000722,6.23396499,24.95723089,100.00558184,11.51972638
"Arg_C4.N4",1.19402621,49.99442898,100.00000722,6.23396499,24.95723089,100.00558184,11.51972638
"Arg_C5.N0",1.57858267,103.91072328,99.99999984,26.46698759,51.95668106,46.08927648,12.54282254
"Arg_C5.N1",1.57858267,103.91072328,99.99999984,26.46698759,51.95668106,46.08927648,12.54282254
"Arg_C5.N2",1.57858267,103.91072328,99.99999984,26.46698759,51.95668106,46.08927648,12.54282254
"Arg_C5.N3",1.57858267,103.91072328,99.99999984,26.46698759,51.95668106,46.08927648,12.54282254
"Arg_C5.N4",1.57858267,103.91072328,99.99999984,26.46698759,51.95668106,46.08927648,12.54282254
"Arg_C6.N0",0.29844677,99.82899382,100,105.80171803,103.825033,50.17100619,5.7597822
"Arg_C6.N1",0.29844677,99.82899382,100,105.80171803,103.825033,50.17100619,5.7597822
"Arg_C6.N2",0.29844677,99.82899382,100,105.80171803,103.825033,50.17100619,5.7597822
"Arg_C6.N3",0.29844677,99.82899382,100,105.80171803,103.825033,50.17100619,5.7597822
"Arg_C6.N4",0.29844677,99.82899382,100,105.80171803,103.825033,50.17100619,5.7597822
"Short_C0.N0",101.45492696,101.45492696,101.45492696,6.34093294,25.36373174,50.72746348,101.45492696
"Short_C0.N1",101.08019381,101.08019381,101.08019381,6.31751211,25.27004845,50.54009691,101.08019381
"Short_C1.N0",24.26642282,49.63015456,100.35761804,25.29514993,50.45313625,100.9062725,49.63015456
"Short_C1.N1",24.17679254,49.44684099,99.9869379,25.20171996,50.26678293,100.53356586,49.44684099
"Short_C2.N0",6.0784739,100.91814069,100.36948623,101.18134149,100.90923955,49.63608865,24.82694547
"Short_C2.N1",6.05602249,100.54539021,99.99876226,100.80761886,100.53652194,49.45275317,24.73524486
