"","sample1","sample2","sample3","sample4","sample5","sample6","sample7"
"Arg_C0.N1",0.153267258807517,0.0394032694163665,0.0310483156693207,0.000572824023626538,0.00577657527022696,0.0218034509656951,0.0938451754484399
"Arg_C0.N2",0.15173618176389,0.0390096469186123,0.030738155730236,0.0005671017433254,0.0057188696511834,0.0215856434345566,0.0929077006379269
"Arg_C0.N3",0.150060861144586,0.0385789410377499,0.0303987754628046,0.000560840369968398,0.00565572755805268,0.0213473161390033,0.091881905840881
"Arg_C0.N4",0.156379213187637,0.0402033175017361,0.0316787239022942,0.000584454695493426,0.00589386345793903,0.0222461505033825,0.0957506176603494
"Arg_C1.N0",0.0269067756605896,0.0368197741748003,0.028695570691796,0.00232307900010134,0.01124144171893,0.0197060341486932,0.0400150074434881
"Arg_C1.N1",0.0266377064931499,0.0364515745171096,0.0284086134927154,0.00229984808259335,0.0111290267156889,0.0195089727819194,0.0396148552870913
"Arg_C1.N2",0.0263716067417178,0.0360874382382358,0.0281248230968283,0.00227687354375226,0.0110178523049342,0.019314086145822,0.0392191191358945
"Arg_C1.N3",0.026080437573664,0.0356889964934239,0.0278142966581343,0.00225173456570067,0.0108962040923739,0.019100839139852,0.0387861004703021
"Arg_C1.N4",0.027178561264615,0.0371916910797928,0.0289854249372884,0.00234654443563965,0.0113549916313187,0.0199050849969118,0.0404191994316652
"Arg_C2.N0",0.00700242249818305,0.0166472383976575,0.0285332347552798,0.0019499968809366,0.0103513798268715,0.0416852439124932,0.0198732623371834
"Arg_C2.N1",0.00693239790610402,0.0164807651468577,0.0282479009235932,0.00193049681387181,0.010247865491299,0.0412683893041487,0.0196745286824526
"Arg_C2.N2",0.00686314609510476,0.0163161290648389,0.0279657159811276,0.00191121193952832,0.0101454935142462,0.0408561350207486,0.0194779882053163
"Arg_C2.N3",0.00678737003755187,0.0161359825277113,0.0276569462449421,0.00189011023174769,0.0100334770292714,0.0404050420502864,0.0192629315525372
"Arg_C2.N4",0.00707315403336468,0.0168153923179783,0.0288214492459065,0.00196969382260331,0.0104559392195349,0.0421063069776862,0.0200740023627162
"Arg_C3.N0",0.00902321476988082,0.0180211716242303,0.0282661336231615,0.00915798066066863,0.0221406872174104,0.039602316976656,0.0217938104193168
"Arg_C3.N1",0.00893298214656921,0.0178409589694564,0.0279834708165147,0.00906640036732599,0.021919279194701,0.0392062917459333,0.0215758711816701
"Arg_C3.N2",0.00884374531929814,0.0176627351085611,0.0277039274229767,0.0089758307548277,0.0217003145827493,0.0388146369732045,0.0213603370806715
"Arg_C3.N3",0.00874610145454734,0.0174677206844877,0.0273980480986058,0.00887672852512735,0.0214607212050399,0.0383860842004781,0.0211244973987801
"Arg_C3.N4",0.0091143583550392,0.0182032036608617,0.0285516501217689,0.00925048550784689,0.0223643305211287,0.040002340376726,0.0220139499151333
"Arg_C4.N0",0.00160835031448141,0.0167808387598288,0.0280059866571639,0.0072565622983054,0.0199182085069102,0.0404267584224102,0.00964907355598191
"Arg_C4.N1",0.00159226672818078,0.0166130294962273,0.0277259253309407,0.00718399630331123,0.0197190253925285,0.04002248873272,0.00955258231848585
"Arg_C4.N2",0.00157636064923716,0.0164470721487486,0.0274489547105801,0.00711223113063207,0.0195220404162784,0.039622680487776,0.00945715593763384
"Arg_C4.N3",0.00155895603336262,0.0162654798691818,0.0271458905431311,0.00703370491188469,0.0193064973805383,0.0391852060986419,0.00935273938719076
"Arg_C4.N4",0.00162459628952225,0.0169503421779964,0.0282888754078161,0.00732986090676731,0.0201194025377473,0.0408351095123072,0.00974653894381131
"Arg_C5.N0",0.00225317230036919,0.0366027623709514,0.027684577459477,0.02878725852666,0.0404696006218679,0.0178164901660804,0.0108074762738341
"Arg_C5.N1",0.00223064046751602,0.0362367328442529,0.0274077302443293,0.0284993844398031,0.0400649025086298,0.017638324335558,0.0106994009463695
"Arg_C5.N2",0.00220835728117523,0.0358747427478031,0.0271339382601653,0.0282146872751077,0.0396646705649066,0.0174621247106621,0.0105925183187883
"Arg_C5.N3",0.00218397478372779,0.035478649370478,0.0268343521921097,0.0279031686569029,0.0392267325647599,0.0172693252283328,0.0104755662301011
"Arg_C5.N4",0.00227593161883054,0.0369724872388903,0.0279642196518282,0.0290780389133525,0.0408783844639451,0.017996454711229,0.0109166427007953
"Arg_C6.N0",0.000431251074959983,0.0373675380362659,0.0294931678388719,0.151987120177172,0.0920843649753453,0.0207800750671824,0.00510886616205087
"Arg_C6.N1",0.000426938537001892,0.0369938607105968,0.0291982346249553,0.150467241063495,0.0911635165325979,0.0205722732324582,0.00505777724155464
"Arg_C6.N2",0.000422673596138986,0.036624307214866,0.0289065562362657,0.148964135049507,0.0902528303966048,0.0203667646638047,0.00500725211544236
"Arg_C6.N3",0.000418006853973428,0.0362199378920683,0.0285873986768027,0.147319420629799,0.0892563480495551,0.0201418950239293,0.0049519670046004
"Arg_C6.N4",0.000435607145340769,0.0377449879100162,0.0297910786219399,0.153522343598851,0.0930145100662978,0.0209899748108261,0.00516047087250783
"Short_C0.N0",0.383774494598835,0.201679236176616,0.167334427364958,0.0232706055912123,0.0711308321197993,0.124333201596665,0.287643081943232
"Short_C0.N1",0.386258442905557,0.202984588155695,0.168417485445388,0.0234212226203546,0.0715912204864032,0.125137937832165,0.28950482773706
"Short_C1.N0",0.0915589404638166,0.0950760202533464,0.163818272671961,0.0887710101423071,0.138517100445926,0.24988662530357,0.139991931724237
"Short_C1.N1",0.0921515480411234,0.0956913918507351,0.1648785727345,0.0893455730780599,0.139413640796618,0.251503995561992,0.14089801778832
"Short_C2.N0",0.0230536804967982,0.201631859115886,0.167234415509604,0.386345499837598,0.288739182964477,0.124167288665891,0.0707521018842311
"Short_C2.N1",0.0232028934938694,0.202936904447722,0.168316826273589,0.388846088730468,0.290608023186776,0.124970951039716,0.07121003892292
