"","sample1","sample2","sample3","sample4","sample5","sample6","sample7"
"Arg_C5.N4",0.00222059754191995,0.0371584970135964,0.0278635562594524,0.0356584503603934,0.0433571950080263,0.017577141142598,0.010694654169023
"Arg_C6.N0",0.000405112277471445,0.035939075653398,0.028381954896889,0.1439762977032,0.087734517343412,0.020018729860876,0.00492799032646981
"Arg_C6.N1",0.000397658203216624,0.0352777966616826,0.0278597269247622,0.141327133820363,0.0861202022262086,0.0196503852307658,0.00483731530478042
"Arg_C6.N2",0.000397713066700577,0.0352826636735221,0.027863570523965,0.141346631662707,0.0861320835827039,0.0196530962478036,0.00483798267526308
"Arg_C6.N3",0.000397712868176727,0.0352826457645063,0.027863556378182,0.141346559919108,0.0861320398578185,0.019653086270641,0.0048379802151577
"Arg_C6.N4",0.000397712868176727,0.0352826457967942,0.027863556406451,0.14134656005356,0.0861320399415346,0.0196530862904921,0.00483798022378965
"Short_C0.N0",0.395436037906078,0.206816403427496,0.172473524842965,0.0245253965709334,0.0737276466823227,0.129473954105431,0.296275365374777
"Short_C0.N1",0.391070424039805,0.204533150329582,0.170569417125301,0.0242546362087816,0.0729136934826777,0.128044561637249,0.293004485335203
"Short_C1.N0",0.085107721263078,0.0956629274065301,0.165091657978407,0.0962646340830224,0.143510864292651,0.252021051637686,0.137042170255739
"Short_C1.N1",0.0841681320091384,0.0946068086837575,0.163269046073572,0.0952018725367216,0.14192650433179,0.249238739243618,0.135529224690092
"Short_C2.N0",0.0222315605977815,0.200295988936898,0.165210136943715,0.381985289100526,0.285536808799079,0.121280314027038,0.0694577841510621
"Short_C2.N1",0.0219861241841184,0.198084721215737,0.16338621703604,0.377768171500015,0.282384482411479,0.119941379348978,0.0686909701931262
