"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26"
"Glu_1.1",722635.96877895,956969.05221276,585887.92104729,29954478.0052903,970540.00950326,562482.81250686,22581280.723122,26802890.4755563,606933.32471441,699665.87616648,15810437.7347477,1515204.30108979,35986347.4416255,1038807.80961647,792454.23674373,32211427.7914662,26869042.9454262,1659304.9564586,25009980.8348791,1105311.30670273,629059.45003938,908429.39139694,1190396.78207149,37719022.41702,12936964.6604609,21340168.1082305
"Glu_2.1",151225.58050809,267907.56690626,102925.60387752,12443107.0344046,211063.06932268,6367.5139266,13602103.2487636,14229081.4950755,103262.87989687,202574.78027969,9688693.60703566,367211.90851908,14331877.6155246,238381.13402996,11816.48316013,13578736.3261028,14585849.7828877,524648.43937128,15471477.9189878,229464.17568669,10038.07738588,11855.01807128,336032.25156102,20107610.3258356,7747164.11104369,11383212.8573068
"Glu_2.2",102375.26355228,247087.48428524,65699.18819449,5569154.04650362,128505.19446959,19855.82628731,8358142.83332702,7057203.43081239,67007.36585254,163808.05523732,6118435.10137972,239772.99677748,6935209.89325377,168350.74537661,25226.89529893,5940295.15114004,7110382.27777319,445490.3236477,9828438.43730581,155552.63595204,52813.16605199,42691.5486064,263081.64421825,10204242.971331,5140369.71846263,5544123.62087506
"Glu_3.2",646498.21928924,1424637.09537537,358749.01051522,31476745.7927731,747437.74890726,9762.04288711,50702315.0841575,44939460.7646691,351469.63635747,1085946.63694708,38339297.7529014,1535993.99369705,35422033.3044376,916558.3105175,7438.5743487,35207018.3006575,46952500.5980708,2729302.12435644,59900510.9613002,973368.31400348,25451.41404968,14756.52815601,1745391.83606514,62843114.427259,32310546.1402175,36540492.9657695
"Glu_3.3",11115.08105784,29347.06082751,0,525308.85781538,12087.47011857,0,1263236.21528993,833028.92833115,8979.43136045,17802.64429567,1020278.74865681,21568.57497122,677302.21055522,22714.59581509,6028.03179274,640849.13631211,815750.36087289,50988.63659224,1721279.23652747,17299.18723572,12556.62846106,8770.85131373,31863.06289602,1214369.90048418,769457.80315764,635413.32040183
"Glu_4.3",0,0,0,0,0,27779.80200158,0,0,1472.71093638,0,0,0,0,0,35173.07352175,0,0,0,0,0,33114.97266788,38597.57784218,0,0,0,0
"Glu_4.4",219862.30547553,444030.80164188,155373.76771267,5816254.79709525,288496.44388814,103885.07963947,12183079.0445161,9293808.24171949,147719.4408539,329099.98062083,9344065.14718751,490645.67435144,6545266.81080544,331485.68231264,132064.13637806,6562938.4596115,9954621.92498639,825980.54166034,14856587.1344708,337656.14459241,118966.91637599,159852.24143585,544642.88281692,13290410.7377484,7637555.29068618,7431903.75055294
"Glu_5.4",4228913.40691947,8353819.5570691,3142172.56908636,47446945.2870049,5681718.51948785,2815678.03452484,110839148.439139,82331556.9376771,3244764.74210595,6143010.19383113,91510191.949588,8988050.85953851,52722564.0678047,5996859.56746486,3792579.73414223,53863396.5440198,89681682.5370126,14503876.8860776,128504077.698835,6246342.97967575,3201332.28123009,4553553.78700884,10167148.4260686,110089508.027684,82081632.2737581,68726057.5539753
"Gly_0.0",2606198.95330955,1062190.3297102,1346899.51004878,12483473.9780373,182864.29538087,1763016.48923026,19491740.0709706,7599588.54452449,3372722.24062918,2573347.70599893,18287194.3362477,3777893.44072183,16206615.3399081,4380166.30808328,4413001.26565238,16206615.3399081,11278928.2433145,7939051.43340095,40188025.8766641,4445868.80270453,217904.44447467,3142769.32604975,4905786.26505328,18834715.1247581,19491740.0709706,7533886.04990324
"Gly_1.1",54518.17004859,27187.76634277,47533.27497021,378398.92221572,6463.68062321,55523.17280203,737357.65237083,206096.74725028,96644.57649585,73656.73998656,588622.92527691,89891.43626096,373528.16596456,110601.7625339,104434.20458263,417329.82904539,333693.14493878,215659.39647386,1404441.71643141,104080.82839157,6477.6905306,67513.88996259,101140.91089902,605459.50993045,649754.32620916,232328.42977899
"Gly_2.2",3572.87846062,289.81806134,0,16013.36012505,0,0,43587.79969717,19713.30651475,0,6916.41738016,29943.21870878,367.53286865,30198.95556033,1619.58922107,0,26946.70770913,20241.28735291,3569.71452781,71089.67340389,11655.73116944,0,89.05952725,6328.15887266,47107.38407101,33666.67174427,17685.76267457
"Orn_0.0",73903030.1659016,64203257.456627,57390321.863208,3360278.40285584,76674393.7971229,71131666.5346803,11454969.6757147,4457276.50688094,79330283.94371,55196325.6551578,8741342.78681055,90300264.983961,5796768.92863791,93418049.069085,104734471.549071,5369517.03549129,6108547.3371503,109006969.494705,18706704.5107438,102655927.839823,78983863.4898074,105542778.321794,86258693.0217633,9595846.57310379,6258662.86717479,3683604.15983166
"Orn_1.1",6349161.29288428,5075591.21302525,4453109.87847084,240730.84594868,6653652.09503212,6160143.97537066,777422.46290181,360199.94818972,6854039.27175504,4207243.26491071,548078.17039327,9353580.67053213,389972.45984972,9162067.95651517,11973789.3484217,430886.2040778,457426.30192369,12361549.8332624,1298961.59014376,11139316.3356265,7119095.81865139,11201406.9483327,8134896.95797863,798814.31768367,466894.91672478,311666.64148709
"Orn_2.2",348303.47734066,384764.19338342,245568.35114207,42574.70994299,347032.72848277,268920.27620871,125262.89369615,96737.15038583,299966.16083341,255708.61613584,74409.28478835,447522.141538,88051.81957949,490017.63656834,737766.87236659,107599.47883714,86083.44436824,708884.72486833,160583.28043028,529601.16185893,221202.89304668,606610.31230632,545855.98229581,258919.90763824,99119.67817185,90902.76717078
"Orn_3.3",130419.03943616,598628.94403793,62122.72121153,48325.90790573,192258.69347263,927.20644305,289058.02414704,156871.2944242,87051.08113028,276194.29572768,109938.52939698,284581.00649694,104978.27487936,173464.32120011,0,154897.35133721,163880.68352439,609509.26603867,244398.29874686,211078.27094327,11638.07765927,0,478572.01205152,569819.92574745,223490.8699378,209833.32693995
"Orn_4.4",29116.73035071,126111.16722828,14495.05815313,31232.60380247,42320.24877771,15888.87028544,53728.30866596,38689.13856415,32700.02789182,77226.40710683,25378.91821878,79713.08403189,26106.1945512,30501.55442482,7230.29760983,79441.83189234,46559.88043469,149711.77217521,58343.01021018,43502.63564985,10064.75241399,7174.67937228,112862.27940561,82697.28387398,47981.46565287,30449.5930974
"Orn_5.5",490416.00535855,2471825.29244001,217244.48151493,99132.7207737,723736.31862098,5882.39235612,811224.34122852,340150.29926558,342872.93908262,1222967.59397855,353681.14833633,1064699.26797197,152772.52083133,630015.68625803,5898.96635962,294572.84047272,369290.44407795,2837611.20130605,769729.20979392,793043.49707271,6330.11816059,7374.58966326,2070161.88178682,1137837.71855834,669647.2823776,448746.21438436
"Pro_0.0",7077223.54885234,4053518.13169561,4009696.31405566,7767417.17668159,1172233.62186873,5368173.8078648,18295608.8646802,10166661.692469,7438753.54438194,6255564.46810323,10769211.6850183,11065008.954088,10177617.146879,10955454.4099881,11503227.1304875,10834944.4114783,11722336.2186873,15994963.4385827,22677790.6286754,11722336.2186873,1577585.77822038,9914686.24283188,11612781.6745874,19500708.8497789,12598772.5714864,7964615.35606137
"Pro_1.1",469854.06526877,346274.49181871,237802.76150681,1268159.44257142,76480.97986763,302814.98819897,5170812.21944407,2222528.80696358,454073.69251168,524940.39154513,2455507.27340481,808440.64152096,1575612.40696704,781020.17636345,644236.14190131,1893511.55965195,2440994.32340445,1461722.48987969,5248773.56561571,797676.16190623,92478.32118549,584067.42210154,1011275.69376846,4289248.259898,2780868.04317443,1674664.09362056
"Pro_2.2",91402.45664607,148773.18996447,34845.43792189,559493.01196727,9278.36662445,6452.1683679,3961291.40464784,1339540.19076068,52350.00593486,220534.46051105,1926195.04834315,164340.23513983,715387.90696453,105137.09251891,30231.10101408,834013.5082199,1525696.31607838,575323.75926498,3980819.44577128,140449.44166773,1684.43139731,12823.74657424,392451.22838206,2670875.69739667,2258452.9658878,1042920.50881652
"Pro_3.3",179397.64919558,442407.29499505,63228.95328426,1045257.43277519,25025.44806528,0,10113220.7460545,3135208.54802074,93585.0903347,612156.13811795,5087126.13558152,406541.29367572,1319391.12387956,319880.26984505,1334.59150581,1661586.29226862,3649763.62867023,1686870.70979329,10822419.1409164,299140.37245115,0,35.19835248,1141835.21849252,6326979.39955335,6130384.4550637,2541062.36426068
"Pro_4.4",30354.35458517,76672.15465538,10261.60201769,113300.89880941,7539.44175668,2184.40378129,1548485.78423557,372679.8703053,16711.78803729,110130.09418857,871725.39837113,70069.73316266,136760.13530739,55092.31441831,3188.82036626,180138.84831093,466181.09048993,327576.33852345,1819738.37379853,54645.79266204,0,0,213781.63070322,793066.4282877,992637.61474999,308143.5472565
"Pro_5.5",556988.23977966,1548639.90319854,152395.52657307,1860062.45428701,61887.01833819,0,25704139.5680597,6564697.76844219,261400.28606457,2049684.97555456,14928560.3117838,1220543.07293119,2218407.32788915,949136.41103985,439.27328809,2991594.68190455,8068155.05079679,5843544.18100643,29958195.0292391,965728.35666658,2538.36155266,78.25054805,3640169.99509546,13608665.1483105,17763387.1474367,5597229.05265144
"Ser_0.0",5961929.19054014,3008409.28364864,5105521.09843647,4885928.79312738,7081851.84621833,6302296.61170249,8816631.2962309,8070017.22010926,7806506.45373835,2382576.51260369,7652791.84002198,7696710.3010838,5467848.40219648,8673877.88649836,13065743.274241,5961931.75076017,12406965.7250322,7751608.37741107,17018403.6614549,9025243.74820383,8168833.76291129,10079286.8136875,4150294.57034191,14493092.1504003,7169689.11665514,5874094.16701831
"Ser_1.1",237429.23249967,128839.10513508,175837.7631884,206550.0235788,287007.83854539,216061.31156414,394846.0534102,332162.2417217,316753.98552662,104090.05078727,299165.13745487,296975.34687236,206082.29805065,348033.38792548,523336.36147967,240725.27276453,490316.82674669,305217.72390967,754479.97803165,327354.79608727,337116.77008,401065.39765962,165273.7474512,572963.70909355,357283.42706944,247312.58064893
"Ser_2.2",0,0,1573.69359109,5141.70898667,1191.86412458,0,15359.73356231,6077.56498983,272.59901085,1714.65255721,7398.14953096,624.35074767,16158.2803126,0,1494.7539393,4297.6677742,11495.59036253,365.89779712,18444.69142605,7609.55457339,1734.45760761,143.08025178,1906.09223795,10158.63118035,15497.35097502,584.32747657
"Ser_3.3",1791.08310019,0,957.88231469,621.27383926,291.35339254,0,0,1063.81253601,1440.54367415,1650.12073783,3924.71669818,1244.94468729,143238.36708405,1298.03417596,0,0,0,2959.58338315,177.12341585,1555.67890919,0,621.97844164,844.19865675,2987.95730255,0,1487.84410847
