"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26"
"Gly_0.0",0,0,-1.11e-06,0,-3.821e-05,-2.3e-07,0,0,-1.58e-06,0,0,0,0,0,-3.37e-06,0,0,0,0,0,-3.701e-05,0,0,0,0,0
"Gly_1.1",0,0,-0.00032403,0,-0.01118264,-7.656e-05,0,0,-0.00056881,0,0,0,0,0,-0.00147417,0,0,0,0,0,-0.01288208,0,0,0,0,0
"Gly_2.2",0,0,Inf,0,Inf,Inf,0,0,Inf,0,0,0,0,0,Inf,0,0,0,0,0,Inf,0,0,0,0,0
"Orn_0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7e-07,0,0,0,0,0,0,1.1e-07,0,0,0,0
"Orn_1.1",0,0,0,0,0,0,0,0,0,0,0,0,0,1e-07,-9.34e-06,0,0,0,0,0,0,-6.4e-06,0,0,0,0
"Orn_2.2",0,0,0,0,0,0,0,0,0,0,0,0,0,-1.125e-05,-0.00296015,0,0,0,0,0,0,-0.00230653,0,0,0,0
"Orn_3.3",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00061578,Inf,0,0,0,0,0,0,Inf,0,0,0,0
"Orn_4.4",0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,-0.15103134,0,0,0,0,0,0,-0.09275433,0,0,0,0
"Orn_5.5",0,0,0,0,0,0,0,0,0,0,0,0,0,-8.51e-05,0.0036494,0,0,0,0,0,0,0.0018902,0,0,0,0
"Pro_0.0",0,1e-08,0,0,0,2e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-07,0,0,0,0,0
"Pro_1.1",0,1.1e-06,0,0,0,-5.961e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.694e-05,5e-08,0,0,0,0
"Pro_2.2",0,-4.743e-05,0,0,0,-0.02918738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03361966,-3.604e-05,0,0,0,0
"Pro_3.3",0,-0.00015177,0,0,0,Inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,-0.13755273,0,0,0,0
"Pro_4.4",0,-Inf,0,0,0,-0.07734378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,0,0,0,0
"Pro_5.5",0,-4.322e-05,0,0,0,Inf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00387541,-0.06640272,0,0,0,0
"Ser_0.0",-3.5e-07,-1.6e-06,0,0,0,-3.7e-07,2e-08,0,0,0,0,0,0,-1.94e-06,8e-08,1e-07,3e-08,0,0,0,0,0,0,0,4e-08,0
"Ser_1.1",-6.32e-05,-0.00029906,0,0,0,-8.048e-05,-9.68e-06,0,0,0,0,0,0,-0.00035128,-3.398e-05,-4.41e-05,-1.555e-05,0,0,0,-2.6e-07,0,0,0,-1.565e-05,0
"Ser_2.2",Inf,Inf,0,0,0,Inf,-0.00182206,0,0,0,0,0,0,Inf,-0.08716597,-0.01809744,-0.00485809,0,0,0,-0.00036674,0,0,0,-0.00264213,0
"Ser_3.3",-0.00504658,Inf,0,0,0,Inf,Inf,0,0,0,0,0,0,-0.06026033,Inf,Inf,Inf,0,0,0,Inf,0,0,0,Inf,0
