"","sample1","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample19","sample20","sample21","sample22","sample23","sample24","sample25","sample26"
"Asp_2.2",52812.00787509,68277.49645217,37790.83280519,12877131.2186667,70648.53695413,8674.19083037,16144731.4945357,17761836.6487321,29619.50191945,56608.50058054,9271692.08329907,60922.63820901,16297479.3087294,55537.58868441,17783.21669088,16630427.7500742,17376995.7960565,152082.17470909,17749977.3886779,49142.43135522,20647.84246121,14761.33023619,81588.43284168,29891419.2516482,5241934.95679755,14432975.4808377
"Asp_3.2",12620.76892816,35449.9027523,7482.94486524,2810135.29125468,16675.22349669,0,7259226.85820063,6131242.9642315,9260.87520842,25290.99459117,4262745.13448262,26879.33646907,3811517.13743307,19835.32031129,0,3628138.47509893,6008761.86609069,64800.54268706,8199873.39775912,19882.31258235,1889.37143151,0,41266.35788946,11182111.5840931,2448689.6430154,5114080.90297986
"Asp_3.3",47387.99982715,103972.63399732,40894.34051482,2644797.59401358,86936.91323805,26127.64537193,7072554.15111196,6019225.64515932,57295.5639733,84808.15383876,3892150.97354555,70666.10767016,3654920.91748585,62865.90302832,70229.97334753,3461623.9214409,5910957.85322084,120574.24475754,7830138.41713589,61004.95044165,40741.90031704,64531.53476345,127886.35006492,10425245.9883226,2474991.22160877,5040759.48127226
"Asp_4.3",202478.83357534,427252.35255113,177423.84267795,31947704.5814787,328956.83704775,105571.50855502,58548615.8796261,53220881.413744,162467.28190021,338208.27328885,37868326.9862715,456790.20833803,39686241.4107968,277691.97862197,150514.53962266,43249466.8134532,55123867.0033684,871067.04865673,67506308.674566,302413.33767495,117573.77780643,167082.07339733,562396.44740906,84105796.0926892,22069406.8446891,45115156.4129819
"Glu_0.0",10310808.8487804,11593724.942351,9083439.96840406,108604117.384586,14437268.4795613,11825684.6197305,51042281.4294654,72708168.8111374,10061616.9258313,8263093.63561665,42248191.193833,18413564.174793,123545577.885942,14437006.060021,16032345.4985749,111536114.853253,70547182.5420894,18184061.3157233,64209391.2566203,15687660.2958747,13076293.4584338,18875232.0162703,13297522.9542168,98621239.4948861,37162967.7976298,60489037.0509978
"Glu_1.0",158894.70317597,200917.5310153,154568.15877509,9337604.39657969,277980.91514535,158651.47296294,4433899.21641351,6734266.16342353,163355.59538828,153219.37129016,3191675.13948955,323163.35551479,10984862.2375562,235207.02294613,238729.51242033,9684412.25245737,6587208.44001117,373348.44425097,5110604.48418098,258823.74842526,185581.5919156,278614.65841738,252949.66836245,9950980.92816823,2605524.98869943,5346641.14366515
"Glu_1.1",726448.80586844,959196.88069661,589476.28573099,30023280.4249892,975731.15777926,567687.66296299,22511309.4728777,26794278.8909411,610728.18593493,701568.83227997,15755010.3272669,1522204.59151084,36069811.0614457,1043653.9168489,799851.65354839,32284696.8586437,26856813.1605283,1662254.28896002,24917569.1376499,1111180.45475029,634252.39362372,916627.61259552,1194025.61217898,37700390.2228919,12890925.976622,21334445.9860712
"Glu_2.1",140535.48443534,243123.11255272,97297.8007206,12042042.9983092,199358.00696734,6082.62206026,12821770.4811246,13583191.2273496,97785.49223567,183672.35656421,9085727.22348865,342083.19923642,13887296.914839,223712.32460678,11136.30108728,13123178.4302858,13904953.7513459,477552.15828406,14537687.0366895,213417.64097541,9479.3549555,11429.72565138,305832.97970452,19209178.1948896,7230014.52978932,10854065.5397082
"Glu_2.2",98008.66684529,238426.38864757,62855.58340201,5354515.217642,123494.89662359,19845.31770021,7995641.5856228,6733550.6177196,65032.51214434,156356.923641,5839819.41494857,229009.87442807,6704436.69583627,163009.31553602,25557.91361672,5692899.99807472,6769456.66577795,427934.66421661,9391976.41638047,149022.56777931,53783.95557981,43649.06304585,251320.63573492,9756122.00649001,4908864.27201987,5278586.93834444
"Glu_3.2",649297.15957551,1434690.95471935,357101.77926559,32250866.4817394,747486.64224523,1073.12535207,51810312.8650158,45985788.7674036,349309.98116771,1094512.14209252,39146136.8876515,1546908.83514006,36295860.3290987,920520.90141292,0,36069680.3505754,48030948.7131937,2754597.89100677,61219216.4194273,978069.57345022,16140.47102116,143.00849478,1757983.86953427,64326525.1280403,32970610.7566859,37384129.5809225
"Glu_3.3",0,0,0,231844.17995691,0,0,637253.90188635,354656.36011534,0,0,532515.82776152,0,350644.73623571,1093.97048677,0,310720.47167161,298898.49543046,0,972915.15627162,0,4606.21886327,0,0,541845.98388422,358461.54515651,247835.9629057
"Glu_4.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glu_4.4",184934.06628275,376343.52193966,127287.64352866,5570521.63368795,240952.20518894,77415.36161786,11546768.5521815,8832743.17784829,120206.42410876,278936.80561574,8788959.30376549,417014.57276874,6275582.16003507,283409.54167233,97843.00811884,6282246.37716588,9445163.63000982,710468.67497256,14148629.3710816,286646.6702778,90722.5742904,119006.17188839,461936.40435309,12709495.4748678,7109078.18174421,7033621.57788086
"Glu_5.4",4424530.08886194,8739665.87813277,3287809.84070637,49558368.2587431,5944732.38150765,2949807.18108758,115878212.113971,86038680.5127493,3395398.13028254,6426815.52265518,95680868.6134344,9403202.85019879,55068861.89165,6274247.2086458,3972854.18090831,56262453.0650694,93726704.1913355,15173201.7835201,134352087.030097,6535132.95822879,3354000.99157392,4769620.41334132,10636523.082661,115042187.58503,85823870.375954,71821332.3896694
"Gly_0.0",2605648.6292655,1061915.73537803,1346419.37596004,12479653.4005519,182799.00567688,1762455.64910331,19484296.4611576,7597508.77055562,3371746.03278925,2572604.40420927,18281251.7052532,3776985.48391579,16202845.4093428,4379049.2838102,4411946.37469943,16202402.6364735,11275559.6707139,7936873.41987844,40173846.8500099,4444818.67044472,217839.01325631,3142087.37665214,4904765.28535539,18828604.1785187,19485180.3309833,7531541.10257309
"Gly_1.1",54995.95017524,27456.47618855,48013.4090889,381894.36354327,6528.97034687,56084.01296089,743916.25312729,207776.26119807,97620.78440191,74259.6104706,593957.58751231,90791.93064196,376684.9353222,111685.90256174,105489.09562807,420995.4050688,336650.7373415,217764.93028556,1417177.33444645,104894.30207124,6543.12177112,68194.03107678,102033.40331611,610613.98532119,655630.49624476,234314.28443572
"Gly_2.2",3645.4229849,295.70283395,0,16338.50039843,0,0,44472.81690954,20113.5688984,0,7056.84952872,30551.19392517,374.9962335,30812.120989,1652.4746355,0,27493.83976152,20652.27124737,3642.19652292,72533.09744609,11892.39096142,0,90.86851448,6456.64727601,48063.86174126,34350.24883066,18044.85796129
"Orn_0.0",73838932.6270158,64152027.5004634,57345365.9469389,3357851.0728515,76607220.4003261,71069470.2955784,11447129.4069392,4453647.83263121,79261081.7402367,55153854.0547785,8735814.12271022,90205829.7397666,5792838.68910358,93325552.754905,104613599.565727,5365175.46985193,6103935.48444128,108882177.056157,18693599.8198795,102543463.311343,78911975.9886645,105429694.842329,86176577.5473101,9587803.57310747,6253956.64041383,3680465.07090029
"Orn_1.1",6406226.95566058,5119192.97953583,4493098.85773442,242308.50493216,6713838.431264,6216880.26375571,782808.2844535,361912.66593899,6917177.65546383,4244607.80139044,552129.81696136,9439016.82524846,392147.14110199,9244669.43280839,12079680.4447658,433090.4843966,460340.6404618,12472136.3966066,1308880.90304099,11241092.7230507,7186495.55011709,11302172.7948741,8206076.46368239,801775.50943309,469657.32042458,313024.59633734
"Orn_2.2",351356.14734079,374120.67300965,248640.42557846,41963.46152726,348153.41549071,274361.64194144,118894.09164262,93871.70552207,303382.03934613,252396.46459219,72533.11833363,447848.49509866,86608.58059741,494614.24153153,752734.55245311,105041.54867657,82789.5777148,704496.65965606,156315.74636313,533846.86812447,225340.5976259,618908.01472861,542191.179138,246598.86871123,94245.18573175,86275.07700751
"Orn_3.3",133714.49966278,614300.97220644,63649.20874916,48608.8657877,197142.61799809,300.21093832,296521.88950159,160419.789513,88714.68619564,282718.91725125,112618.88244094,291092.42609461,107265.24563665,177982.13286944,0,156640.52298287,167346.63564225,624916.30520962,250259.33445025,216561.95450283,11581.94321716,0,490698.44015732,585015.11718773,229038.14016584,215460.29199768
"Orn_4.4",4526.78540404,1323.83865539,3667.75383604,27301.70639462,6004.69618224,16231.51917382,13280.73274901,22392.19060469,16014.42016866,16094.68671352,7824.57446365,27004.73829938,19144.80827296,0,6081.42147363,67212.89280729,29053.70072314,6660.89344098,20266.42405088,3591.75256183,10144.97644232,6344.05304927,8649.72034741,26265.75842019,14741.80754908,8105.03259347
"Orn_5.5",515690.06075689,2599212.72631007,228440.40926293,104241.60498819,761034.71386325,6185.64360651,853031.40686898,357680.20772885,360543.25907039,1285994.20390981,371908.37949697,1119569.48441631,160645.77652247,662282.29881156,6339.81439098,309753.88325495,388322.1127159,2983849.79652589,809397.80086054,833913.75974895,6656.45596442,7841.85216923,2176849.34281796,1196477.05698211,704158.0631972,471872.69343725
"Pro_0.0",7072486.68946144,4050035.15469621,4007297.75621891,7754663.49470177,1171462.00772543,5365115.74953674,18243772.2056707,10144345.3532952,7434172.18647451,6250283.91140766,10744599.8788356,11056859.2365083,10161773.5031768,10947575.7154335,11496722.7778932,10815901.4164466,11697831.6215274,15980255.530597,22625167.7462332,11714292.9061459,1576651.83014432,9908787.88033017,11602605.6362242,19457649.108607,12570907.1190581,7947803.35120132
"Pro_1.1",472790.2706719,346873.42415569,239513.2657521,1269874.88255519,77071.88936969,305741.74370105,5145330.01574208,2218611.99350532,457620.91662703,525931.4969459,2442574.32486558,813378.63901,1577336.90894744,786862.55702488,650127.07870327,1896132.14366203,2435644.29998441,1465267.76572846,5223898.73010727,802959.78834774,93378.08773175,589705.42258864,1013834.55256657,4280025.5415681,2764763.69500293,1671082.65264484
"Pro_2.2",87724.73418406,138142.95962086,33602.81873439,538586.63335329,8697.06990225,6579.0835179,3729735.15335187,1269966.76564096,50527.12434577,206132.62349964,1808406.91627534,155138.38351929,689181.96819854,97406.08587453,30805.64173935,799655.02700258,1444036.04722053,534993.18146461,3727857.19274336,134076.20826857,1717.55143051,13083.02299862,365211.24874653,2529838.2079556,2115200.97088701,985664.34556172
"Pro_3.3",184210.75955291,454243.6972416,64897.35289871,1074490.92967246,25542.60999575,0,10385336.7332403,3222562.13590117,96028.73056592,628463.75239059,5222242.47161602,417351.28262278,1356415.85248173,328375.82842239,1243.12953944,1708092.38303857,3750555.30473835,1731010.26055578,11109421.9145275,307037.12076258,0,36.06305194,1171712.71773725,6501935.37778393,6295381.13696926,2611899.05119244
"Pro_4.4",2314.86664079,0,2670.07645017,20152.49771244,4594.89422374,2091.54182612,260564.71056197,42816.7843116,3653.73686557,6881.8620844,122588.44899694,8771.82013574,25733.43317193,7449.70720917,3296.54262956,30239.86963789,61106.53425936,33778.97834958,319279.66876942,6112.51840244,0,0,31162.66470487,110098.74887449,99414.49568627,26499.52315821
"Pro_5.5",585693.04392485,1628289.50284916,160249.34480608,1955922.17200942,65076.41227764,0,27028821.5034568,6903014.3695961,274871.74647993,2155317.00857608,15697914.7343311,1283444.66855878,2332734.62103952,998050.86305255,461.9159815,3145768.76178811,8483953.43739152,6144695.55539827,31502112.8378895,1015497.88681673,2650.67090818,76.2632361,3827768.85341106,14309997.8606678,18678836.4723159,5885686.42512973
"Ser_0.0",5959530.58257985,3007107.8785589,5103745.11899201,4883842.95322354,7078952.89844872,6300114.17423468,8812644.51941434,8066662.66495103,7803306.94486022,2381525.27119541,7649770.7207383,7693710.61252544,5465768.26382588,8670362.16006986,13060457.2008724,5959500.62083835,12402014.2027087,7748525.40438172,17010784.5333139,9021937.90890506,8165428.71997722,10075235.6620128,4148625.33215903,14487305.6715979,7166081.77434774,5871596.11822919
"Ser_1.1",239824.36349956,130140.51039005,177582.08539617,208531.65733999,289882.67632707,218243.74928442,398520.96531529,335393.72539735,319948.40334535,105106.98626569,302037.25366543,299962.74211754,207878.49800316,351547.43606344,528592.08518533,243069.14257964,495034.94190137,308294.17964624,761724.65853519,330506.60988376,340486.59640581,405113.8357524,166904.54432942,578544.84709542,360576.11028892,249799.22362859
"Ser_2.2",0,0,1576.03295567,5226.90146442,1207.06068261,0,15671.605995,6168.07880408,233.60026603,1698.44987398,7427.02172067,598.54123411,12057.67648674,0,1525.11334154,4384.93241977,11729.00677215,281.82707601,18813.73048163,7715.9662491,1769.68046557,126.76186698,1918.69536627,10272.52016307,15812.016898,550.19442276
"Ser_3.3",1832.70212166,0,987.20601883,640.29440807,300.2762901,0,0,1096.38126606,1484.64392934,1700.6328397,4044.85763994,1283.05731742,147622.91924373,1250.61557758,0,0,0,3050.18150041,182.55716833,1603.30367848,0,641.02361355,870.04232182,3079.42821781,0,1533.39114587
